SED_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
SED53306,9,89,3,27,11,0,0,0,0,150,0,38,3,0,3,0,0,0,0,46,77,673,25,123,94,45,9,41,7,1093,0,3,0,6,0,0,0,0,0,16,35,113,14,76,72,23,5,18,3,349,49,69,38,220,120,55,11,33,8,615,75,85,189,500,277,154,30,86,18,1408,9,8,6,35,30,43,4,8,3,152,19,12,11,89,67,28,8,17,3,259,4,6,4,9,12,12,0,7,0,58,9,17,10,37,39,32,12,25,10,189,332,1232,309,1140,737,413,78,245,56,4534,3,11,0,0,0,0,0,0,0,12,10,44,0,0,0,0,0,0,0,50,60,132,19,21,27,17,12,17,5,312,0,9,0,0,0,0,0,0,0,12,20,132,11,33,11,0,0,0,3,211,9,42,3,3,3,0,0,0,0,68,213,974,102,157,135,69,43,93,16,1795,0,7,3,10,0,0,0,0,0,19
SED53402,43,264,6,24,30,0,0,7,0,378,15,87,3,3,6,0,0,0,0,120,373,1770,96,274,405,169,16,82,33,3210,0,3,0,3,3,0,0,0,0,14,72,173,41,101,94,36,5,17,0,539,89,115,59,197,179,58,5,43,9,751,87,87,144,273,270,103,23,58,10,1058,13,3,7,18,32,19,0,16,0,103,24,34,12,58,79,21,0,16,4,244,3,28,12,15,28,11,0,10,0,97,9,24,6,34,31,12,7,17,8,144,864,3099,395,1042,1231,471,63,270,79,7514,18,21,0,0,7,0,0,3,0,47,25,228,0,0,7,3,3,0,0,263,258,723,44,81,120,54,28,41,21,1371,16,37,0,3,3,3,0,0,4,70,87,430,18,29,51,3,7,7,6,634,31,120,3,8,18,3,0,0,4,183,878,3265,301,441,596,294,90,204,64,6145,3,3,3,9,4,0,0,0,0,22
SED53502,20,130,7,23,27,0,0,0,0,202,5,33,0,0,9,0,0,0,0,54,115,778,36,150,180,71,4,40,19,1393,3,0,3,4,6,0,0,0,0,12,43,116,25,89,99,30,4,16,3,416,65,103,28,202,155,60,9,25,5,663,87,81,203,418,329,122,36,93,19,1388,11,14,4,36,57,31,4,18,0,173,16,11,19,67,95,39,7,22,0,273,8,12,6,17,33,6,0,8,0,100,12,17,14,39,33,34,9,20,15,194,410,1468,356,1074,1028,410,75,248,67,5148,4,10,0,0,0,0,0,0,0,20,9,74,4,3,0,0,0,0,0,97,81,214,12,29,40,14,6,11,10,415,7,15,0,3,3,0,0,0,0,33,32,176,9,25,31,6,0,0,0,278,19,47,0,5,16,0,0,0,0,88,303,1231,140,213,248,112,46,84,28,2411,3,0,8,4,4,4,0,0,0,22
SED53602,12,64,0,31,25,3,0,0,3,147,3,13,0,3,0,0,0,0,0,25,114,702,67,214,231,108,14,96,20,1572,0,3,0,10,0,4,0,0,0,21,21,60,26,78,100,33,4,32,0,361,66,72,48,245,138,55,6,41,11,683,62,62,138,473,245,113,22,103,14,1243,6,10,0,32,36,35,7,28,0,152,15,15,10,91,67,26,5,23,6,250,7,9,3,11,20,6,0,10,6,71,13,14,7,41,27,18,8,29,20,180,352,1158,307,1278,951,427,72,383,82,5016,0,10,0,3,4,0,0,0,0,17,0,40,0,3,3,0,0,4,0,56,75,233,38,59,78,41,28,31,7,589,4,17,3,6,5,3,0,0,0,33,24,103,5,40,32,7,3,7,3,232,8,27,0,3,4,0,3,0,0,38,308,1181,217,337,360,187,139,232,44,3001,0,0,3,9,0,8,3,4,3,35
SED53701,27,75,0,11,12,0,0,6,0,127,8,15,0,3,4,0,0,0,0,26,198,542,24,47,121,22,3,34,4,1002,3,0,0,0,7,0,0,0,0,3,88,90,22,66,82,12,14,24,4,395,90,54,27,116,114,29,9,25,3,473,107,60,119,246,250,86,29,103,5,1000,23,3,3,27,50,27,4,25,0,167,32,6,16,58,68,20,8,13,0,220,19,3,3,6,12,0,0,17,0,62,47,18,15,48,60,25,4,35,11,265,648,942,230,625,795,238,76,294,37,3889,0,0,0,0,0,0,0,0,0,0,6,14,0,0,3,0,0,0,0,30,57,81,5,5,12,7,3,17,0,180,3,7,0,0,0,0,0,0,0,9,33,94,3,10,15,0,0,3,0,165,12,14,0,7,3,0,0,0,0,36,418,720,69,64,147,39,17,77,11,1556,5,0,0,0,7,0,0,0,0,7
SED53802,22,138,9,24,22,3,0,0,0,220,6,40,0,0,7,0,0,0,0,57,164,1128,64,225,339,129,16,89,23,2173,0,5,0,3,4,4,0,3,4,15,33,110,33,97,92,30,5,18,3,418,73,91,45,209,168,60,10,41,9,697,61,60,147,267,225,101,23,61,18,957,16,8,3,17,34,24,3,11,3,111,15,12,10,71,82,30,3,20,3,239,11,13,6,17,21,7,0,11,5,94,9,28,10,28,51,32,4,17,14,193,455,1900,328,1010,1113,438,63,281,92,5684,3,14,0,5,0,0,0,0,0,21,14,80,0,6,3,0,0,0,0,106,123,401,49,68,108,57,13,31,10,863,6,40,0,0,11,0,0,0,0,57,41,198,18,35,30,9,3,4,3,329,20,48,0,7,7,0,0,0,0,90,461,2052,222,342,507,246,108,213,41,4192,5,5,0,3,4,4,0,3,4,25
SED53902,34,259,4,29,38,7,0,0,3,372,11,49,3,4,9,0,0,0,0,68,318,1635,73,269,428,160,12,68,32,3016,0,0,0,3,3,3,0,0,0,14,56,136,27,96,111,38,4,20,8,494,79,95,44,168,130,50,4,24,7,610,66,76,119,221,206,87,16,46,5,834,3,12,0,21,24,23,3,10,0,100,17,21,5,48,85,25,4,8,3,220,8,19,0,16,26,15,5,12,0,97,12,27,5,28,30,22,3,18,12,154,736,2870,305,946,1181,457,54,222,76,6846,13,30,0,3,4,0,0,3,0,57,30,273,3,4,18,0,0,4,5,337,253,687,42,62,121,51,11,36,11,1283,23,47,0,3,3,0,3,3,0,84,89,401,14,30,57,8,0,3,4,617,26,65,3,9,15,3,0,0,0,122,850,3045,252,380,626,303,85,171,69,5775,4,4,3,3,3,4,0,4,0,26
SED54006,12,90,3,15,10,0,0,0,0,135,4,31,0,5,3,0,0,0,0,42,115,643,32,73,98,29,9,63,15,1083,0,0,3,6,0,0,0,0,0,12,33,94,15,83,60,16,6,17,3,320,54,70,40,166,117,41,6,35,6,543,96,75,202,469,362,157,50,107,16,1540,4,8,9,30,60,43,7,36,0,202,22,12,18,76,61,23,8,24,0,253,0,3,0,7,10,4,0,10,0,42,17,20,19,51,28,29,3,34,14,216,396,1140,339,984,825,354,93,326,60,4518,3,10,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,27,36,100,3,11,3,0,3,5,0,164,3,18,0,0,0,0,0,0,0,21,22,120,3,18,11,3,9,0,0,186,8,38,0,3,6,0,0,0,0,54,227,924,74,103,121,47,29,132,14,1666,0,3,6,6,0,0,0,0,0,16
SED54104,59,282,6,19,63,8,0,0,3,443,13,46,0,0,7,0,0,0,0,65,402,2237,71,254,495,172,6,53,29,3718,0,0,0,0,0,0,0,0,0,6,49,163,15,62,102,26,0,11,3,425,43,65,17,76,94,35,0,8,3,352,29,38,53,102,79,41,3,15,6,379,6,5,0,10,27,6,0,3,0,62,16,11,8,24,43,19,0,7,3,124,5,28,6,7,13,3,0,3,0,67,9,29,9,14,20,13,0,3,6,107,847,3945,213,606,1060,367,12,114,80,7247,13,48,0,0,6,0,0,0,0,62,103,996,5,13,25,8,5,0,10,1158,546,1264,45,51,157,59,8,44,35,2208,22,82,3,0,14,7,0,0,4,128,145,443,16,27,81,15,3,0,4,723,23,68,3,3,14,0,0,0,0,117,1152,4555,207,401,711,324,59,151,78,7639,0,0,4,3,0,3,0,0,0,9
SED54203,9,46,0,6,6,0,3,0,0,68,7,11,0,0,0,0,0,0,0,20,77,377,28,58,86,25,13,55,12,739,0,0,0,0,0,0,3,3,0,12,33,32,7,21,27,12,10,16,3,162,50,39,14,60,60,21,11,30,0,281,59,26,87,110,169,32,81,77,12,655,12,10,3,38,28,7,3,25,4,126,15,11,12,19,39,8,4,14,0,127,6,8,4,8,8,0,0,3,0,31,5,7,9,12,24,9,9,24,16,128,294,618,171,352,466,122,147,255,41,2469,0,5,0,0,0,0,0,0,0,5,4,16,0,0,0,0,0,0,0,24,62,126,17,16,14,0,4,11,3,253,0,7,0,0,0,0,0,0,0,8,24,75,4,6,8,0,4,0,0,131,5,22,3,3,3,0,0,0,0,44,240,819,143,99,121,30,67,103,23,1645,4,3,8,0,0,0,3,0,0,18
SED54304,26,173,3,27,21,6,6,0,0,258,14,48,0,7,4,0,0,0,0,78,248,1511,57,200,306,134,10,23,20,2509,0,0,0,3,0,3,0,0,0,10,83,206,28,119,166,50,3,20,9,688,88,136,43,197,230,68,8,15,10,787,85,68,183,378,334,140,17,51,9,1261,5,9,3,32,56,39,0,11,3,157,15,27,11,83,128,40,4,12,3,321,12,27,0,20,40,6,0,3,3,109,10,31,11,29,56,39,0,15,16,208,653,2525,343,1105,1384,541,48,166,72,6823,3,26,0,3,0,0,0,0,0,37,16,117,4,0,6,4,0,0,0,152,194,413,16,25,61,19,3,11,10,753,9,36,3,0,8,0,0,0,7,58,63,254,10,32,30,11,3,0,0,407,36,65,0,15,14,0,0,3,4,140,709,2382,172,273,426,211,51,66,43,4337,0,3,0,3,0,3,0,0,0,14
SED54404,68,358,12,31,52,10,0,3,6,547,33,82,3,7,20,0,0,0,0,148,691,2881,165,510,605,258,7,176,60,5352,0,3,0,5,7,3,0,0,0,18,78,200,33,81,130,58,0,20,4,611,121,122,88,243,191,95,8,40,11,925,92,90,167,198,221,97,12,55,7,941,5,7,8,16,37,10,0,17,0,107,38,23,15,55,76,25,3,10,3,248,9,27,7,24,23,14,0,17,3,126,17,39,9,42,37,19,0,17,23,208,1425,4948,541,1283,1558,633,35,384,140,10956,16,56,3,3,10,3,0,0,4,91,60,508,12,4,10,3,0,3,8,615,570,1696,71,112,242,85,13,62,37,2886,21,60,3,6,15,3,0,4,0,112,149,591,22,43,74,15,3,10,8,926,57,117,3,15,22,3,0,3,3,226,1679,5992,482,747,1025,456,78,380,115,10953,3,5,0,5,8,3,0,3,0,27
SED54503,16,120,8,27,10,0,0,3,3,177,5,32,3,7,3,0,0,0,0,54,170,878,64,117,174,84,40,72,13,1604,0,3,0,3,7,0,0,0,0,14,44,69,30,60,82,20,27,24,3,358,81,102,47,179,178,37,46,30,3,688,120,108,227,269,329,88,151,112,19,1417,21,15,12,34,68,32,18,36,5,247,20,11,9,52,76,32,24,30,0,246,8,8,4,9,9,3,5,12,0,57,19,21,21,38,46,46,19,44,19,280,553,1506,423,808,1001,345,324,363,74,5397,0,7,3,0,0,0,0,0,0,8,9,26,3,0,3,0,0,0,0,50,113,239,39,20,43,8,11,8,5,488,8,19,0,3,4,0,0,0,0,36,29,167,20,31,15,0,6,3,3,266,23,52,14,9,3,0,0,0,0,98,387,1473,292,160,224,95,129,134,30,2921,3,4,7,4,7,0,7,3,0,31
SED54605,31,185,10,13,24,9,0,5,3,272,3,45,0,3,7,0,0,3,0,69,198,1389,91,203,352,118,4,71,17,2447,0,0,0,0,3,0,0,0,0,4,49,193,17,71,101,21,4,16,3,471,37,62,35,138,129,48,3,15,3,475,44,41,82,230,159,75,18,43,8,705,9,3,4,17,31,26,0,18,0,112,19,15,10,48,62,21,7,11,9,187,4,21,8,8,25,0,0,9,0,73,5,22,3,22,26,15,4,14,13,117,470,2441,280,812,1023,352,43,206,67,5692,3,25,0,0,11,0,0,0,0,44,40,340,11,3,3,0,0,3,0,413,205,682,58,73,138,43,26,38,14,1279,4,48,0,3,6,0,3,0,0,64,57,290,19,15,38,10,0,5,3,440,14,57,0,6,11,0,0,3,3,94,611,2570,272,305,543,216,113,183,53,4853,0,0,3,3,3,0,0,0,0,6
SED54705,10,76,3,21,11,0,0,3,0,121,9,26,0,0,0,0,0,0,0,36,80,596,26,111,111,37,3,30,5,998,0,3,0,3,0,0,0,0,0,6,26,82,14,61,64,17,4,16,0,293,52,64,27,192,142,56,9,26,3,576,71,75,176,462,229,130,24,73,8,1254,5,5,17,33,38,39,3,14,0,162,20,10,13,66,66,24,5,30,4,242,5,11,4,16,22,3,0,3,0,60,3,15,8,45,33,27,3,23,25,186,306,1084,302,1016,737,334,55,222,60,4118,0,7,0,0,3,0,0,0,0,15,8,32,0,0,0,0,0,0,0,42,60,146,16,14,15,3,6,10,8,270,3,11,0,3,0,0,0,0,0,16,16,113,4,24,7,7,0,4,0,174,17,29,0,0,8,0,0,0,0,57,193,886,106,157,152,60,16,49,13,1633,0,3,3,4,0,0,0,0,0,15
SED54804,53,314,4,32,35,8,0,3,0,452,15,70,0,8,6,0,0,0,0,101,412,2083,88,297,445,162,14,56,26,3574,0,3,0,11,0,0,0,0,0,17,67,185,26,89,131,40,0,11,3,554,99,142,42,192,186,60,7,18,3,756,78,72,172,240,250,92,12,48,11,986,14,10,6,22,42,17,3,0,0,118,29,17,7,49,78,30,4,13,0,238,12,37,6,21,26,15,0,9,4,129,12,34,9,21,43,24,0,7,15,166,918,3559,377,1022,1337,478,43,186,72,7989,12,39,0,0,8,3,0,0,0,60,34,225,0,7,5,0,0,0,0,271,288,809,33,62,104,41,12,16,12,1371,14,60,3,0,11,0,0,0,0,92,95,463,3,40,52,13,3,7,4,679,34,97,3,15,11,3,0,0,0,169,982,3610,263,443,616,290,75,143,58,6484,4,3,4,8,0,0,0,3,0,30
SED54905,50,312,11,23,36,11,0,0,7,442,9,56,0,6,15,0,0,0,0,86,388,1805,88,225,442,157,11,50,24,3178,0,0,0,3,0,0,0,0,0,9,71,137,19,76,112,39,3,11,0,475,57,77,36,121,161,61,5,20,0,533,61,49,79,173,173,70,9,25,7,647,5,11,0,13,40,15,0,3,0,95,15,16,10,31,67,17,0,8,5,169,11,34,3,13,15,10,0,4,0,88,16,30,5,20,30,18,0,6,12,136,852,3220,279,733,1189,426,32,142,68,6938,8,30,4,3,4,0,0,0,0,47,63,416,10,0,11,5,0,8,5,513,397,969,51,61,146,40,8,23,11,1701,15,54,3,0,5,3,0,0,3,87,101,462,18,31,52,20,6,3,10,696,17,78,3,5,20,0,0,0,0,125,1034,3537,277,353,661,285,72,161,53,6441,3,3,0,3,0,0,0,0,0,13
SED55005,22,146,3,40,32,7,0,5,5,258,13,31,0,0,17,0,0,0,0,61,234,1519,96,259,399,156,16,85,12,2773,3,0,0,6,3,0,0,0,0,13,61,161,18,95,135,48,3,23,3,553,86,121,51,236,222,72,3,26,16,834,92,76,177,424,368,140,24,70,6,1378,9,4,11,45,62,38,3,10,0,185,26,23,15,87,91,34,11,14,0,292,5,33,6,21,35,12,0,8,0,121,12,32,9,32,47,29,8,20,26,212,654,2539,399,1301,1540,552,67,288,79,7417,8,21,0,0,4,3,0,0,0,33,20,204,3,3,6,0,3,4,0,247,217,690,60,69,184,76,43,48,14,1395,9,30,0,3,6,5,0,0,0,59,47,210,7,51,50,11,3,11,8,397,21,51,0,3,19,0,0,5,0,104,660,2694,325,384,615,279,152,196,49,5341,3,3,0,4,3,3,3,0,0,30
SED55102,28,172,4,30,24,7,0,3,0,268,13,49,3,11,8,0,0,0,0,80,218,1154,42,165,230,55,14,46,30,1959,0,3,0,3,0,3,0,0,3,15,64,188,35,109,156,29,6,26,8,624,92,128,66,261,232,61,13,30,16,897,122,93,225,477,448,157,37,79,16,1656,21,7,11,39,70,24,3,19,0,198,29,24,14,99,104,42,5,28,3,342,11,24,7,22,24,12,0,5,0,101,26,37,15,35,64,42,7,17,18,258,698,2144,429,1261,1390,442,85,265,99,6813,3,15,0,0,0,0,0,0,0,24,28,112,3,3,5,3,0,0,4,164,126,278,11,23,43,15,8,16,5,526,12,19,0,0,3,3,0,0,0,38,66,242,11,31,32,7,4,4,0,398,23,69,8,17,7,0,0,0,0,125,544,1791,128,237,305,101,59,92,47,3294,3,6,0,3,0,5,0,3,3,27
SED55206,26,145,6,26,15,13,0,5,0,240,5,29,0,0,7,3,0,0,0,43,194,886,37,142,191,86,5,64,5,1600,3,3,0,3,0,0,0,0,0,13,67,128,29,83,101,50,3,31,0,500,72,64,36,170,119,56,7,38,9,570,126,55,189,475,320,148,37,116,17,1484,24,11,4,50,45,64,0,28,0,220,41,3,14,78,80,35,4,27,3,281,10,10,5,10,26,4,0,3,0,71,25,29,6,36,45,39,0,27,13,220,619,1506,335,1078,966,494,60,336,48,5443,9,6,0,0,0,0,0,0,0,19,11,47,0,0,0,0,0,4,0,61,59,160,9,14,18,9,7,3,0,272,4,19,0,0,0,0,0,3,0,28,46,204,7,26,21,13,0,6,0,323,8,44,3,4,11,3,0,3,0,71,413,1409,121,193,219,118,31,137,14,2661,3,8,3,3,0,0,0,0,0,18
SED55305,38,237,5,23,41,8,0,9,0,363,14,59,0,7,13,0,0,0,0,92,345,1890,113,378,456,179,19,174,34,3583,0,0,0,3,0,3,0,0,0,6,43,134,29,94,103,31,7,30,9,484,94,104,72,217,199,78,9,53,14,829,62,77,152,281,236,108,14,52,9,987,9,7,3,18,29,25,3,10,0,105,22,15,16,48,74,21,0,13,5,216,9,30,6,12,15,8,0,4,3,99,6,41,5,39,26,13,3,25,21,175,779,3218,443,1192,1287,507,57,408,101,7993,8,27,0,0,3,0,0,3,0,45,36,349,8,4,12,3,3,6,4,429,279,870,71,121,163,78,47,94,12,1742,12,45,3,4,10,7,3,3,0,83,83,386,17,35,48,9,9,15,4,601,29,88,7,8,16,0,0,7,0,156,829,3460,419,559,678,351,137,419,70,6923,0,3,3,9,3,0,0,4,0,24
SED55401,41,98,0,12,14,0,0,5,0,173,5,20,0,0,3,0,0,0,0,27,225,612,17,72,123,22,11,36,4,1118,0,0,0,3,0,0,0,0,0,11,102,86,17,45,55,10,4,16,5,345,73,36,18,117,89,28,18,21,0,393,146,54,118,286,210,73,28,90,8,1012,25,7,11,33,39,26,3,28,3,174,40,13,13,54,51,19,6,26,0,216,14,8,3,12,12,4,0,8,0,56,56,18,16,25,28,21,9,38,12,231,761,1006,203,659,634,217,80,268,32,3862,0,3,0,0,0,0,0,0,0,7,3,25,0,0,0,0,0,0,0,33,42,68,0,10,10,0,0,5,0,147,3,4,0,0,0,0,0,0,0,12,56,116,0,19,17,3,3,5,0,215,7,27,0,4,3,0,0,0,0,44,482,857,53,89,138,40,22,71,8,1756,3,0,0,3,0,0,0,5,0,16
SED55504,19,126,3,39,18,4,0,0,0,204,8,42,3,3,4,0,0,0,0,68,161,1234,57,197,303,106,3,55,16,2133,6,3,0,3,3,3,0,0,0,16,60,167,29,113,166,54,3,23,0,615,89,142,57,282,236,79,4,26,3,922,98,111,233,493,455,170,28,81,15,1682,7,9,11,33,56,40,10,19,0,182,24,29,19,69,124,41,3,25,0,334,15,16,6,22,28,13,4,3,0,93,22,24,14,50,53,31,0,15,28,235,545,2111,432,1320,1481,554,59,240,75,6826,3,16,0,3,0,0,0,0,0,24,0,62,0,0,0,0,0,0,3,75,138,289,23,23,44,24,16,23,3,593,6,30,0,0,0,5,0,0,0,43,43,197,9,49,23,3,0,0,3,323,16,49,4,6,13,0,0,0,0,90,395,1918,164,290,406,169,67,119,43,3581,7,5,3,3,3,3,0,0,0,25
SED55605,19,147,3,36,12,6,3,4,0,235,8,62,0,4,7,3,0,0,0,87,133,1223,53,181,212,84,8,41,8,1951,0,10,0,3,10,4,0,0,3,32,55,147,28,144,154,51,9,24,6,617,116,155,66,399,247,94,6,42,7,1137,155,167,365,840,573,265,33,139,32,2567,33,17,18,55,83,57,5,33,0,301,20,24,23,136,106,70,8,23,0,397,6,11,0,29,29,16,0,6,3,102,20,31,19,60,52,42,5,27,13,272,605,2183,588,1892,1505,696,72,346,82,7962,0,19,0,4,4,0,0,0,0,28,13,40,0,0,0,0,0,0,0,55,105,254,20,18,32,8,7,10,3,455,6,19,0,0,0,0,0,0,0,32,38,203,4,45,13,6,3,7,3,324,20,73,3,10,12,3,0,0,0,127,370,1783,168,274,275,135,42,84,20,3148,3,8,6,3,6,3,0,0,3,38
