SED_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
SED54404,95,3,0,3,99,10,0,114,0,0,0,0,0,0,0,0,0,0,0,0,457,60,16,7,538,26,0,32,572,30,0,601,65,11,0,0,76,3,0,3,86,11,0,93,138,19,4,0,163,3,0,4,165,0,0,164,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,214,27,6,0,248,10,0,13,258,6,0,269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,4,3,0,0,0,4,3,0,3,3,0,0,3,211,27,3,0,252,10,0,10,261,10,0,270,42,5,3,0,54,0,0,0,53,11,0,60,0,0,0,0,0,0,0,0,0,0,0,3,254,38,10,4,305,10,0,13,312,22,0,332,122,10,0,0,133,4,3,6,143,11,0,153,167,21,5,3,202,4,3,7,203,4,0,212
SED54503,226,5,0,5,233,45,9,291,4,3,0,0,9,0,0,0,9,0,8,16,966,84,30,16,1101,29,3,37,1136,78,15,1227,198,11,3,3,212,6,0,6,225,11,0,235,157,19,3,0,185,3,0,3,184,3,0,192,3,3,0,0,6,0,0,0,6,0,0,11,4,0,0,3,7,0,0,0,7,0,0,7,367,30,6,7,416,9,0,9,430,16,0,441,20,0,0,0,19,8,0,8,23,0,0,25,4,0,0,0,4,3,0,4,12,0,0,12,22,0,0,0,27,15,0,12,40,0,0,36,390,32,8,7,438,26,0,27,467,15,0,484,77,8,7,4,94,7,0,6,96,32,4,134,5,0,0,0,5,0,0,0,5,0,5,10,470,40,17,12,534,27,3,28,567,52,9,624,305,17,9,7,331,3,0,3,338,9,0,349,180,23,0,0,202,4,0,4,207,3,0,205
SED54605,280,13,5,17,291,37,0,331,0,0,0,0,3,0,0,0,3,0,0,3,997,152,22,6,1181,55,12,64,1244,80,3,1329,211,36,3,3,253,22,3,20,275,10,0,288,265,42,0,5,313,6,0,3,321,9,0,329,3,3,0,0,6,0,0,0,5,0,0,7,3,3,0,0,5,0,0,0,5,3,0,9,488,78,7,10,575,29,3,30,607,25,0,629,12,3,0,0,15,8,0,8,23,0,0,22,35,10,0,3,47,4,0,4,53,0,0,53,51,13,0,3,62,8,0,14,76,0,0,75,533,87,5,15,635,35,7,40,680,27,0,709,135,23,3,3,162,6,0,5,174,23,0,191,0,0,0,0,0,0,0,0,0,0,0,0,668,110,13,18,802,39,6,48,849,47,0,895,296,49,4,8,357,28,11,40,400,13,0,408,390,55,3,3,444,20,0,20,468,18,0,484
SED54705,176,11,0,15,187,23,0,208,0,0,0,0,0,0,0,0,0,0,6,5,503,61,24,8,596,34,3,40,635,55,6,692,78,18,0,0,98,0,0,0,96,16,0,111,126,10,5,3,142,0,0,0,142,9,0,151,7,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,3,0,0,0,3,0,0,3,216,25,6,4,255,0,0,0,250,24,0,276,6,0,0,0,10,3,0,3,14,3,0,19,11,4,0,0,16,0,0,0,16,0,0,16,23,4,0,0,29,3,0,3,30,3,0,36,236,26,8,4,279,5,0,5,284,29,0,311,65,14,4,3,83,9,3,14,89,17,0,112,0,0,0,0,0,0,0,0,0,0,3,3,300,43,17,7,359,11,3,15,375,46,3,421,134,8,3,0,150,11,0,11,159,19,0,182,177,13,9,4,198,3,3,3,205,10,0,216
SED54804,149,7,0,8,154,6,0,162,3,0,0,0,0,0,0,0,0,0,0,0,687,77,11,3,776,32,4,38,806,25,0,835,112,9,0,0,118,3,0,4,125,5,0,136,175,38,6,0,216,5,0,10,220,5,0,230,3,0,0,0,3,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,291,42,7,0,342,11,5,16,355,9,3,374,7,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,7,0,0,0,7,0,0,7,8,0,0,0,14,0,0,0,14,0,0,14,305,45,7,0,351,11,5,16,366,9,3,384,49,6,0,0,56,6,0,6,58,13,0,71,0,0,0,0,3,0,0,0,3,0,0,3,357,50,7,3,413,15,5,17,427,21,3,458,186,19,0,0,211,9,0,9,217,10,0,225,238,29,8,0,275,11,0,16,286,7,0,294
SED54905,150,11,3,13,160,19,3,179,0,0,0,0,0,0,0,0,0,0,3,3,587,71,5,13,672,32,11,42,714,45,9,765,118,6,0,0,129,10,0,5,137,3,0,136,174,12,3,0,195,4,0,4,194,3,0,202,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,3,3,0,0,0,3,0,0,3,294,20,4,3,325,10,3,11,338,7,0,348,3,0,0,0,3,0,0,0,4,0,0,4,5,3,0,0,5,0,0,0,7,0,0,7,11,3,0,0,14,0,0,3,10,0,0,10,303,22,4,3,332,12,3,14,347,7,0,363,69,9,0,0,83,4,0,6,86,13,0,99,0,0,0,0,0,0,0,0,0,0,0,0,371,35,3,6,420,13,6,20,438,20,0,459,175,16,0,0,188,12,0,17,203,15,0,219,212,35,0,0,251,10,0,14,259,7,0,269
SED55005,408,12,3,19,427,48,0,477,0,0,0,0,0,0,0,0,0,0,3,9,1435,156,28,23,1641,68,7,79,1722,104,9,1832,276,30,6,3,320,24,0,25,338,11,0,350,361,36,3,5,402,12,0,9,413,8,0,415,11,0,0,0,15,0,0,0,11,0,0,11,8,0,0,6,15,0,0,0,15,0,3,21,650,69,10,13,742,32,0,36,779,21,3,802,9,3,0,0,12,3,0,3,16,0,0,14,19,3,0,0,19,4,0,4,26,0,0,26,26,7,0,0,36,10,0,10,41,0,0,42,680,69,15,18,780,40,0,43,819,22,3,843,181,21,3,3,206,8,0,8,220,32,0,244,0,0,0,0,5,0,0,0,5,0,0,4,859,88,19,24,991,53,0,51,1043,49,3,1094,460,45,17,7,522,27,0,27,550,20,0,566,443,64,14,6,524,18,0,21,544,16,0,557
SED55102,291,9,0,9,304,11,0,318,0,0,0,0,3,0,0,0,3,0,6,6,1195,131,39,30,1399,37,3,41,1437,44,9,1488,223,18,9,4,256,6,0,8,264,12,0,276,337,32,3,3,379,9,0,9,380,15,0,398,8,3,3,0,16,0,0,0,16,0,0,18,3,0,0,11,10,0,0,0,10,0,0,11,569,53,16,16,662,16,0,17,673,22,3,697,7,0,0,0,7,4,0,4,15,0,0,15,13,3,0,0,14,0,0,0,18,0,0,18,21,3,0,0,27,3,0,3,29,0,0,29,594,55,16,16,687,15,0,19,705,22,3,726,141,8,4,3,157,11,0,11,163,16,0,184,0,0,0,0,3,0,0,0,3,0,0,7,736,69,19,17,848,23,0,23,873,35,3,915,338,36,10,4,384,8,0,9,395,26,0,422,456,54,7,3,527,14,0,14,540,11,0,556
SED55206,163,3,0,7,173,32,0,206,0,0,0,0,0,0,3,3,6,0,0,8,806,144,30,11,993,28,7,34,1025,59,4,1093,140,15,0,0,160,5,0,9,168,11,0,179,256,43,9,5,311,3,0,3,312,10,0,324,4,0,3,0,13,0,0,0,13,0,0,13,0,0,0,5,7,0,0,0,7,0,0,7,404,60,14,5,487,10,0,17,498,20,0,516,3,0,0,0,4,0,0,0,6,0,0,6,7,0,0,0,9,0,0,0,11,0,0,12,11,3,0,0,11,0,0,0,15,0,0,16,412,62,14,5,498,11,0,19,515,25,0,538,75,14,7,0,99,3,0,3,103,16,0,115,3,0,0,0,3,0,0,0,3,0,0,3,491,75,23,11,600,16,3,18,619,39,0,656,225,35,3,3,269,10,0,9,283,12,0,291,298,52,9,3,367,15,4,17,383,13,0,393
SED55305,119,10,0,10,129,35,0,164,0,0,0,0,0,0,0,0,0,0,0,0,497,79,3,3,583,36,0,39,617,50,0,671,100,18,0,0,116,3,0,3,123,7,0,126,128,14,0,0,144,3,0,6,151,6,0,156,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,228,27,3,3,263,6,0,7,275,15,0,292,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,7,0,4,7,13,0,0,13,3,3,0,0,9,3,4,8,12,0,0,12,233,32,7,3,273,15,3,16,285,15,0,303,45,8,0,0,57,0,0,0,54,14,3,67,0,0,0,0,0,0,0,0,0,0,0,0,279,41,7,3,325,13,3,15,349,21,3,375,157,17,0,0,172,4,0,4,174,11,0,184,160,24,0,0,191,9,4,10,201,3,0,204
SED55401,141,11,3,10,151,39,0,196,4,3,0,0,9,0,0,0,9,0,0,6,650,76,14,13,755,25,6,32,784,67,3,850,92,10,0,0,105,6,0,6,106,9,0,114,115,17,3,0,141,3,0,3,143,8,0,149,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,7,214,24,7,3,257,5,0,5,262,11,0,276,4,0,0,0,4,8,0,8,9,4,0,10,3,0,0,0,3,0,0,0,4,0,0,3,8,0,0,0,9,8,0,9,12,4,0,17,219,24,7,4,261,13,0,14,276,15,0,292,52,21,3,0,71,0,0,0,71,29,0,103,0,0,0,0,0,0,0,0,0,0,8,8,275,43,9,4,338,13,0,14,346,38,10,401,104,11,0,0,111,0,0,0,114,3,0,118,112,15,6,0,135,3,0,3,136,10,0,149
SED55504,249,17,0,12,267,37,0,302,3,0,0,0,6,0,0,0,6,0,4,11,1145,125,25,28,1320,47,7,52,1366,68,3,1443,219,27,3,0,249,8,0,13,260,6,0,273,295,30,3,0,336,12,0,12,344,11,0,357,14,0,6,0,18,0,0,0,17,0,0,17,0,0,0,3,7,0,0,0,7,0,0,7,524,66,13,8,603,27,0,27,631,16,0,649,10,0,0,0,14,8,3,10,16,0,0,18,29,3,3,0,28,4,0,6,37,0,0,37,36,0,3,0,42,8,3,13,56,0,0,58,557,63,12,8,645,31,4,37,679,20,0,699,108,14,3,4,127,6,0,6,130,25,0,162,0,0,0,0,0,0,0,0,0,0,4,6,672,76,18,8,774,39,4,46,815,46,4,867,318,48,4,0,368,9,3,14,379,17,0,393,361,55,5,7,426,15,0,11,436,10,0,452
SED55605,447,29,0,29,474,34,0,510,0,0,0,0,0,0,0,0,0,0,0,3,1597,113,65,32,1808,79,9,90,1895,83,3,1983,322,33,9,5,371,14,0,21,388,18,0,412,386,27,9,4,428,20,0,24,452,11,0,459,17,0,0,0,16,0,0,0,16,0,0,16,3,0,0,8,10,0,0,0,13,0,0,13,738,59,18,13,828,37,3,44,869,34,0,901,23,0,0,0,20,0,0,3,21,0,0,21,33,3,0,0,34,0,0,0,39,3,0,41,52,5,0,0,60,0,3,4,60,3,0,67,789,63,23,13,885,41,6,45,931,32,0,969,207,18,17,8,252,15,0,17,263,25,0,294,0,0,0,0,3,0,0,0,3,0,0,3,992,80,32,29,1135,56,5,66,1199,62,0,1262,460,37,7,10,511,17,0,18,529,23,0,551,501,57,15,6,580,29,4,34,606,26,0,634
SED55706,165,4,3,10,173,32,0,210,0,0,3,0,4,0,0,0,4,0,4,9,720,162,31,14,930,20,7,33,960,69,11,1040,147,17,3,0,169,3,0,6,176,8,0,185,207,49,9,0,260,3,0,8,268,12,0,282,6,3,10,0,16,0,0,0,16,0,0,16,0,0,0,6,11,0,0,0,11,0,0,11,358,67,21,9,457,7,3,6,464,19,0,490,5,0,0,0,3,0,0,0,8,0,0,9,5,3,0,0,9,0,0,0,12,0,0,12,12,3,0,0,14,3,0,3,18,0,0,19,365,70,23,12,473,6,3,13,480,23,0,508,60,19,10,3,88,0,0,0,91,22,0,113,0,0,0,0,0,0,0,0,0,0,0,0,426,83,31,15,557,10,3,12,569,47,0,620,205,40,3,0,250,9,3,8,257,12,0,276,233,50,11,0,298,6,0,5,309,24,0,332
SED55802,402,17,3,22,429,86,5,518,0,0,0,0,0,0,0,0,0,0,9,7,1315,166,31,34,1550,61,12,76,1621,150,12,1780,264,26,3,3,298,7,0,7,305,13,0,323,336,50,9,0,397,13,0,13,410,13,0,424,12,0,10,0,17,0,0,0,17,0,0,17,3,3,0,4,12,0,0,0,12,3,0,13,615,84,25,6,724,18,5,22,747,35,0,776,21,0,0,0,23,8,0,8,26,0,0,28,20,0,0,3,28,4,0,4,32,0,0,31,41,3,3,3,51,7,0,7,55,3,0,58,656,84,23,9,773,28,5,34,804,32,0,839,160,31,4,6,201,6,7,9,210,50,0,265,0,0,0,4,8,0,0,0,8,0,5,8,812,118,30,21,978,35,7,47,1021,83,5,1110,412,43,6,0,458,14,4,15,471,24,0,494,438,55,13,0,507,8,4,13,525,13,0,541
SED55905,131,10,0,10,140,24,0,159,0,0,0,0,0,0,0,0,0,0,0,0,626,66,20,6,718,26,7,28,743,46,0,792,120,14,0,0,133,0,0,0,135,5,0,145,185,15,0,0,208,7,0,8,211,7,0,218,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,305,32,7,4,348,8,3,11,364,14,0,373,6,0,0,0,6,0,0,0,11,0,0,8,12,0,0,0,11,0,0,0,10,0,0,13,14,0,0,0,22,3,0,3,21,4,0,26,325,32,7,6,370,9,3,13,380,16,0,401,65,3,5,0,73,9,0,9,82,16,0,95,0,0,0,0,0,0,0,0,0,0,0,0,388,41,11,9,447,15,3,15,462,32,0,491,189,16,0,0,211,6,0,7,215,20,0,233,218,34,3,0,253,4,3,6,259,10,0,269
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,43,0,3,3,48,8,0,56,4,0,0,0,4,0,0,0,4,0,0,7,194,31,3,3,227,3,3,5,235,29,0,263,28,3,0,0,34,0,0,0,32,7,0,40,60,8,0,0,74,0,0,0,74,0,0,71,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,87,14,0,0,104,0,3,3,106,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,6,0,0,6,4,0,0,0,3,3,0,3,3,0,0,3,92,14,0,0,111,3,3,7,113,6,0,119,22,0,0,0,23,3,0,3,23,15,0,38,0,0,0,0,0,0,0,0,0,0,0,0,109,19,0,0,130,4,3,9,136,16,0,158,28,8,0,0,40,0,0,0,40,4,0,42,68,8,0,3,85,0,0,0,83,3,0,88
SED60106,111,4,0,4,116,39,0,154,0,0,0,0,0,0,0,0,0,0,3,6,620,69,4,6,707,10,0,17,718,71,3,791,110,16,3,3,132,9,0,10,140,5,0,144,192,13,3,0,209,0,3,9,216,4,3,226,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,302,34,3,4,341,9,4,16,356,16,3,376,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,7,303,36,3,4,350,11,4,17,363,18,3,384,53,10,0,0,67,3,4,6,70,27,0,94,0,0,0,0,0,0,0,0,0,0,0,0,360,44,7,4,411,16,9,23,431,38,3,477,197,25,4,3,228,13,3,15,237,7,0,248,250,29,0,0,276,0,0,0,283,12,0,292
SED60112,101,13,0,13,116,16,0,129,0,0,0,0,0,0,0,0,0,0,0,0,494,72,5,11,583,20,3,27,607,30,0,645,96,17,0,0,113,3,0,5,120,3,0,127,159,23,8,0,185,3,0,3,190,3,0,196,3,3,0,0,9,0,0,0,9,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,261,41,5,6,308,9,3,9,317,9,0,328,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,11,3,0,0,0,7,0,0,0,5,0,0,11,266,40,5,6,319,10,3,8,331,12,0,342,61,9,3,3,66,0,0,0,67,5,0,78,0,0,0,0,0,0,0,0,0,0,0,0,325,48,9,4,389,13,3,15,401,22,0,420,140,25,4,0,169,3,0,4,168,8,0,179,230,32,7,3,266,3,0,3,269,14,0,279
SED60115,136,11,0,13,153,65,0,218,4,0,0,0,4,0,0,0,4,0,3,4,441,73,4,15,528,23,6,29,559,100,3,664,85,11,0,0,103,0,0,0,103,9,0,110,119,26,3,0,151,3,0,3,154,10,0,167,3,0,0,0,6,0,0,0,6,3,0,13,0,0,0,4,3,0,0,0,3,0,0,3,214,42,3,3,264,3,0,3,267,20,0,294,7,3,0,0,11,3,0,3,7,0,0,7,3,3,0,0,4,3,3,3,8,4,0,14,9,7,0,0,11,3,3,4,19,4,0,19,223,45,3,3,276,11,3,11,287,29,0,310,60,17,0,3,79,4,3,3,81,55,0,138,0,0,0,0,0,0,0,0,0,0,0,3,288,61,3,4,354,12,3,16,369,80,0,453,123,15,3,0,139,4,0,4,145,11,0,152,147,43,3,3,201,0,0,4,205,18,0,223
SED60207,123,13,0,10,139,48,0,189,0,0,0,0,0,0,0,0,0,0,3,3,530,88,13,10,643,27,4,31,675,64,8,749,117,12,0,0,130,3,4,7,138,3,0,139,153,25,4,5,190,5,0,5,194,15,0,209,3,0,3,0,9,0,0,0,9,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,280,35,4,8,331,14,4,15,339,17,0,361,3,0,0,0,3,3,0,3,3,0,0,3,7,4,0,0,11,0,0,0,11,0,0,11,9,4,0,0,10,5,0,5,16,0,0,16,288,41,4,8,344,12,4,18,358,17,0,378,54,13,4,3,74,8,0,11,86,29,0,112,0,0,0,0,0,0,0,0,0,0,0,3,341,56,9,9,419,20,5,25,446,46,0,493,154,20,0,7,183,3,0,4,191,9,0,196,204,36,4,4,246,0,0,0,245,20,0,272
SED60208,122,8,0,5,131,56,0,185,5,0,0,0,5,0,0,0,5,0,4,7,513,87,20,7,634,36,5,45,680,87,4,769,105,14,0,0,126,3,3,3,128,11,0,139,162,21,3,0,185,3,0,3,190,12,0,203,4,0,0,0,6,0,0,0,6,0,0,4,3,0,0,3,3,0,0,0,3,0,0,3,268,40,9,6,320,7,3,8,327,17,0,350,4,0,0,0,4,4,0,4,3,3,0,8,12,0,0,0,12,3,0,3,17,0,0,17,13,0,0,0,13,6,0,6,17,3,0,20,285,40,9,6,336,15,3,17,348,22,0,368,49,10,0,0,56,6,0,6,64,20,0,91,3,0,0,0,5,0,0,0,5,0,0,4,333,42,12,6,398,23,3,23,418,43,0,460,148,27,7,0,183,4,0,4,184,10,0,199,211,34,5,0,255,9,0,10,261,8,0,271
SED60209,139,19,3,22,154,55,0,210,0,0,0,0,0,0,0,0,0,0,0,0,561,84,11,13,669,35,3,35,711,83,0,790,93,19,0,3,115,0,0,0,118,12,0,131,172,23,6,0,192,11,0,14,210,6,0,214,0,0,3,0,7,0,0,0,7,0,0,7,3,0,0,4,5,0,0,0,5,0,0,5,268,37,10,4,321,15,3,20,335,22,0,358,0,0,0,0,3,0,0,0,8,0,0,5,3,3,0,0,6,0,0,0,10,0,0,10,3,4,3,3,16,0,0,0,18,0,0,15,270,45,9,4,337,16,3,16,355,22,0,374,51,17,9,6,81,3,0,8,80,35,0,121,0,0,0,0,0,0,0,0,0,0,0,0,322,59,14,11,412,22,0,26,436,55,4,497,150,24,3,3,174,8,0,8,178,8,0,193,191,37,0,0,231,11,0,11,239,11,0,251
