SED_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SED30074,22,0,0,0,22,3,0,24,1417,183,18,10,1622,27,5,25,1650,96,3,1746,2356,314,52,28,2754,28,3,33,2786,122,5,2911,202,14,32,0,244,0,0,0,245,14,0,259,31,0,3,41,75,0,0,0,75,9,3,89,4005,509,107,74,4693,53,9,64,4751,238,10,5001,49,0,0,0,48,6,0,6,54,23,0,75,58,15,0,0,70,4,8,15,84,9,0,95,99,13,0,0,118,11,8,18,140,35,0,172,4106,524,107,74,4811,65,17,81,4891,275,10,5174,1379,222,41,61,1703,72,15,86,1789,459,3,2255,10,4,0,0,20,0,0,0,20,8,25,53,5492,750,146,135,6525,139,29,169,6698,743,43,7483
SED30075,157,4,0,5,163,31,0,192,1474,266,23,11,1771,42,6,53,1826,114,0,1944,2004,398,17,24,2447,43,17,58,2506,113,3,2626,161,17,16,0,198,7,0,7,202,7,0,213,19,5,0,16,42,0,0,0,50,0,4,53,3661,688,57,54,4467,98,25,125,4588,233,11,4832,66,21,0,0,86,17,7,25,113,11,3,125,138,38,4,5,191,22,3,31,221,7,0,227,204,61,4,9,283,41,6,56,334,21,3,350,3869,756,60,59,4744,138,38,178,4916,251,9,5181,1208,316,30,26,1578,61,29,88,1659,406,3,2072,7,8,0,7,20,0,0,0,20,0,11,28,5083,1070,87,96,6337,197,60,257,6596,658,22,7279
SED30076,190,11,0,6,201,30,0,226,2310,269,27,16,2625,59,11,61,2691,124,3,2812,2951,343,32,18,3344,53,10,60,3407,87,3,3492,307,26,51,4,393,5,0,5,398,13,0,405,31,3,0,36,66,3,0,3,71,3,3,73,5605,645,117,65,6423,113,20,133,6559,217,5,6786,105,8,0,0,116,10,0,10,123,3,0,125,147,13,5,3,167,4,0,9,171,10,0,181,254,21,5,3,276,19,0,15,292,7,0,303,5851,664,123,70,6702,131,23,154,6856,231,5,7095,1650,230,37,29,1948,56,15,71,2018,201,3,2217,3,0,0,4,7,0,0,0,7,0,10,16,7506,891,161,100,8654,184,38,219,8876,429,25,9330
SED30077,174,4,0,7,178,18,0,198,1948,260,14,14,2238,55,9,69,2304,122,9,2431,2906,271,24,20,3223,45,11,55,3275,71,0,3347,340,36,31,8,413,4,3,3,417,5,4,427,26,0,0,26,56,0,0,4,63,0,0,63,5219,572,72,69,5930,106,25,126,6059,199,12,6271,65,10,0,0,73,6,3,5,80,6,0,86,93,6,3,0,103,12,4,11,119,7,0,120,159,18,3,0,180,15,3,17,198,10,0,206,5375,586,72,69,6110,120,28,146,6259,214,10,6477,1084,96,24,22,1221,47,9,58,1281,169,3,1449,6,0,0,0,6,0,0,0,11,0,16,24,6471,685,91,91,7337,165,41,201,7545,386,30,7957
SED30078,370,19,7,25,394,79,3,474,2520,384,26,20,2945,77,24,103,3050,197,0,3243,2882,598,21,23,3520,94,19,110,3630,125,9,3768,191,46,26,0,264,4,0,6,270,12,0,277,45,14,3,59,121,6,0,6,124,8,0,132,5643,1033,76,99,6845,181,40,223,7074,339,14,7417,116,23,0,8,149,29,0,29,175,27,0,205,189,53,0,0,247,52,9,57,306,14,0,323,305,78,0,11,393,83,9,91,485,41,0,527,5947,1111,76,105,7244,262,48,317,7559,378,14,7951,2515,622,64,82,3290,184,56,239,3529,647,9,4183,7,9,0,14,31,0,0,0,31,0,41,70,8476,1739,139,205,10559,447,107,557,11118,1026,62,12207
SED30079,178,5,3,11,191,72,0,263,1570,246,15,6,1844,77,17,95,1937,165,0,2098,1708,383,27,14,2127,56,14,71,2197,121,0,2325,167,27,22,0,212,3,0,3,214,12,0,232,26,0,0,30,51,6,0,6,60,7,0,68,3476,655,59,50,4241,137,32,175,4409,307,6,4722,73,28,0,0,101,50,4,49,156,16,0,174,122,35,0,10,170,38,17,59,229,27,0,252,194,65,0,10,271,87,22,111,382,43,0,428,3667,725,59,56,4511,228,58,285,4795,350,3,5149,1559,390,37,59,2044,157,61,213,2253,692,5,2955,13,4,0,13,27,0,0,0,27,4,32,67,5243,1113,102,130,6584,380,112,492,7078,1051,40,8171
SED30080,123,4,7,7,132,25,0,161,1424,218,22,3,1665,34,23,55,1714,98,0,1812,1888,320,11,21,2235,43,9,46,2286,116,0,2400,101,14,18,0,135,3,0,6,140,10,0,147,23,8,0,25,53,0,0,0,53,0,0,55,3435,554,49,50,4093,80,26,108,4196,219,0,4417,46,15,4,0,68,13,0,13,83,14,0,103,81,19,0,0,99,11,0,10,112,9,0,119,128,35,4,0,165,23,0,25,198,28,0,218,3561,595,54,48,4257,105,34,136,4393,244,0,4637,1066,184,23,30,1300,63,13,71,1370,213,0,1585,4,4,0,8,16,0,0,0,16,4,17,30,4629,777,77,86,5574,164,38,205,5778,459,17,6260
SED30081,115,3,0,3,122,10,0,128,2488,241,49,27,2799,101,4,109,2909,172,4,3087,2398,260,57,9,2720,96,6,109,2825,123,0,2956,265,41,45,0,355,4,3,7,360,18,0,377,14,0,4,41,61,0,0,0,59,9,4,71,5163,540,153,77,5936,208,17,224,6162,315,8,6486,98,17,4,0,118,48,7,56,172,22,0,192,153,21,7,3,187,19,0,19,203,30,0,230,248,36,9,3,303,67,7,73,371,51,0,425,5414,577,161,82,6238,274,26,291,6534,373,8,6908,1518,177,52,45,1800,167,36,201,2000,431,5,2434,10,0,0,3,12,0,0,0,12,0,41,59,6940,752,219,141,8051,437,59,494,8543,805,55,9399
SED30082,61,3,0,3,61,10,0,71,1704,168,16,10,1899,37,3,42,1941,116,0,2058,2501,293,56,28,2876,24,5,28,2911,101,0,3013,190,27,43,0,257,4,0,4,265,12,0,273,23,3,0,17,43,0,0,0,48,0,0,51,4419,493,118,58,5081,65,14,77,5164,230,0,5392,50,9,0,0,55,8,0,8,67,10,0,77,119,7,9,4,137,9,13,20,151,0,0,159,168,15,9,4,197,11,13,22,222,13,0,235,4584,512,120,63,5279,77,25,100,5382,241,0,5620,1404,218,46,19,1698,91,15,108,1801,252,9,2061,4,0,3,4,9,0,0,0,9,0,24,35,5997,727,169,86,6985,168,38,211,7197,491,38,7721
SED30083,65,4,0,3,67,10,0,79,1637,217,24,10,1887,48,15,63,1955,129,0,2077,2401,275,25,21,2721,58,5,68,2790,82,0,2878,231,19,36,0,286,9,0,10,291,9,0,305,18,3,3,20,41,4,0,4,43,3,0,42,4291,517,86,43,4936,116,28,141,5080,219,0,5297,85,21,0,8,115,14,0,14,132,24,0,147,136,11,5,12,159,10,18,33,191,16,0,206,213,31,3,21,276,29,18,41,317,42,0,356,4503,547,92,64,5213,141,41,188,5393,260,0,5659,1568,260,32,28,1883,91,35,127,2010,393,0,2402,0,0,0,0,3,0,0,0,3,0,15,19,6072,803,123,97,7094,236,76,309,7406,654,21,8076
SED30084,82,4,0,4,80,11,0,97,1552,200,25,11,1790,60,20,83,1869,100,3,1974,1754,220,29,20,2021,64,8,76,2100,115,0,2219,204,33,20,0,257,4,0,4,256,15,0,280,32,3,0,19,56,0,0,0,56,0,0,56,3541,454,71,50,4123,127,31,161,4281,242,7,4527,49,9,0,5,64,35,0,33,98,7,0,101,105,13,0,3,116,27,8,35,154,4,0,154,154,19,0,4,179,57,13,70,243,9,0,256,3692,474,77,60,4301,184,41,231,4529,249,7,4781,912,159,34,33,1134,76,28,106,1242,331,8,1582,0,0,0,0,0,0,0,0,0,4,13,14,4602,632,108,91,5437,267,72,338,5771,578,18,6373
SED30085,8,0,0,0,9,0,0,12,1624,141,11,9,1781,27,6,36,1819,67,0,1887,1969,184,38,36,2229,35,0,35,2266,72,0,2336,171,25,31,0,223,3,0,3,224,3,0,226,31,0,0,36,66,0,0,0,66,0,0,70,3792,353,78,76,4301,67,6,73,4371,150,0,4519,40,0,0,3,46,31,0,31,78,5,0,81,45,18,0,0,65,4,0,4,72,13,0,88,85,15,0,3,110,37,0,37,145,19,0,165,3877,366,81,83,4415,96,6,103,4515,173,0,4686,1113,92,40,33,1284,59,3,66,1346,288,17,1650,8,0,0,0,5,0,0,0,5,0,13,22,5000,460,123,115,5703,160,6,169,5874,456,27,6352
SED30086,89,7,0,5,98,28,0,131,2134,209,28,29,2394,54,21,73,2475,181,5,2664,2296,383,44,32,2751,78,15,90,2848,138,4,2990,323,45,24,0,391,0,0,0,394,16,0,411,46,10,3,49,110,0,0,0,110,7,8,122,4794,653,100,111,5657,137,36,174,5827,344,19,6189,136,23,3,3,169,54,8,58,230,22,0,249,182,55,8,6,250,28,9,36,288,26,0,314,317,76,7,8,414,87,10,98,513,46,0,557,5114,729,109,119,6071,224,43,269,6341,390,19,6744,2292,419,69,102,2878,191,24,213,3096,703,8,3805,8,0,0,11,23,3,0,3,25,0,33,56,7411,1149,173,237,8974,418,69,487,9458,1087,61,10604
SED30087,41,0,0,0,41,3,0,46,2134,211,29,19,2388,100,9,105,2492,95,0,2595,3319,282,39,38,3680,58,3,66,3748,69,4,3818,244,15,71,5,330,10,0,10,343,3,0,343,44,3,3,58,104,0,0,0,110,3,4,117,5732,504,150,125,6504,172,17,185,6691,170,6,6867,125,8,0,3,142,33,0,33,168,17,0,190,187,20,3,6,219,12,3,16,237,4,0,243,316,29,3,10,359,44,3,46,405,19,4,432,6046,537,148,134,6864,214,16,231,7097,190,13,7301,1542,204,44,49,1835,93,10,104,1941,161,3,2107,12,0,0,9,21,0,0,0,21,0,14,37,7606,740,194,188,8722,311,24,333,9058,353,33,9444
SED30088,127,15,3,25,149,39,0,188,1845,233,22,20,2120,97,18,113,2229,260,13,2504,1820,379,29,35,2271,88,30,120,2385,202,3,2586,205,27,31,4,269,12,0,10,280,19,0,291,68,18,0,70,159,4,0,6,166,13,0,182,3940,659,80,132,4811,201,48,247,5060,492,16,5570,188,62,3,5,261,82,0,77,339,41,0,380,227,55,4,4,286,31,17,48,337,29,0,367,415,118,3,10,546,105,18,124,676,71,0,750,4350,777,91,148,5358,310,64,378,5735,568,15,6315,2720,737,61,151,3664,406,52,460,4125,1547,10,5682,8,0,0,10,13,0,0,0,13,8,81,108,7081,1516,147,299,9039,711,123,833,9874,2121,113,12107
SED30089,223,3,0,3,227,25,0,249,1945,288,12,9,2253,55,9,67,2320,158,0,2479,2953,320,25,22,3325,39,5,41,3366,77,8,3454,354,40,43,3,440,4,0,4,441,6,0,452,26,6,0,26,55,0,0,0,55,3,0,55,5276,649,80,62,6070,104,18,118,6192,247,6,6445,65,15,0,0,82,15,0,15,92,7,0,102,80,11,3,3,96,0,0,0,94,0,0,94,144,24,3,3,175,12,0,12,188,7,0,195,5420,679,84,70,6247,117,18,130,6381,259,6,6646,1253,179,25,19,1474,63,7,70,1549,214,0,1758,7,0,0,3,12,0,0,0,12,0,9,20,6684,858,107,90,7732,176,25,201,7942,467,17,8425
SED39494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED40001,183,9,0,9,192,17,0,207,1012,117,10,3,1142,31,9,42,1181,76,0,1258,1526,214,5,11,1762,26,3,31,1787,42,8,1833,155,10,25,0,185,3,0,3,191,0,0,188,7,0,0,13,24,0,7,7,24,3,0,31,2703,338,46,22,3105,59,14,74,3182,118,8,3305,38,9,0,3,54,14,0,14,63,11,0,73,60,12,3,3,79,12,3,16,93,0,0,93,100,19,3,6,130,26,3,28,157,11,0,164,2803,358,47,31,3237,80,15,99,3336,126,8,3470,607,146,25,3,782,49,9,55,838,142,0,982,3,3,0,0,5,0,0,0,5,0,7,17,3412,510,74,38,4031,128,29,158,4180,273,11,4468
SED40002,168,12,3,11,179,20,0,199,1113,179,6,6,1307,31,9,43,1347,86,3,1434,2101,296,27,24,2445,37,13,55,2498,63,0,2564,191,29,32,0,251,0,4,4,259,7,0,261,11,10,0,18,47,0,0,0,47,0,0,47,3419,514,69,50,4052,67,28,96,4150,159,3,4307,35,12,0,0,49,18,3,19,63,0,0,66,93,9,7,5,112,6,3,11,119,0,0,124,132,22,9,5,165,22,3,25,190,7,0,194,3550,536,72,53,4215,91,31,121,4338,161,3,4497,702,128,20,19,875,48,19,70,941,141,4,1090,5,0,0,0,5,0,0,0,5,0,0,10,4255,665,93,76,5092,141,51,191,5285,306,9,5597
SED40003,337,11,0,11,346,28,0,368,1681,201,26,13,1917,51,9,59,1974,95,3,2072,2548,397,37,15,2989,28,10,33,3028,77,0,3097,150,10,34,0,193,5,0,3,195,3,0,200,20,0,0,16,34,0,0,0,34,3,0,33,4388,609,96,41,5137,79,19,93,5228,182,3,5414,71,3,0,0,73,5,0,5,79,5,0,81,109,8,0,0,118,5,5,8,132,10,0,138,176,9,0,0,189,11,5,16,205,18,0,220,4567,627,97,41,5328,90,21,111,5437,194,3,5636,1040,135,19,15,1208,38,7,37,1246,123,3,1376,8,0,0,8,13,0,3,3,14,0,3,21,5604,757,116,57,6547,124,34,152,6699,317,14,7023
SED40004,189,5,3,5,193,16,0,210,1148,164,20,7,1340,47,7,53,1395,83,3,1474,2148,228,29,20,2414,31,10,40,2457,68,0,2526,153,20,25,0,206,0,0,3,210,6,0,217,28,0,0,19,45,0,0,0,45,0,0,51,3474,411,79,46,4010,82,11,93,4104,160,3,4268,32,0,3,0,36,3,3,8,46,3,0,50,82,7,0,0,85,4,0,4,94,4,0,95,116,4,3,0,124,11,3,10,134,7,0,144,3590,421,77,48,4133,88,16,104,4241,166,3,4409,718,92,7,16,835,29,5,33,870,106,0,977,4,0,0,0,4,0,0,0,4,0,13,13,4307,511,89,67,4976,118,24,137,5117,273,16,5406
SED40005,23,0,0,0,23,3,0,27,965,136,18,3,1120,18,8,26,1146,65,0,1205,1793,235,35,23,2080,26,0,28,2114,84,0,2195,148,5,33,0,186,0,0,0,190,3,0,196,15,0,0,23,35,0,0,4,39,3,0,46,2916,376,81,50,3421,50,9,58,3485,158,0,3639,33,6,0,0,42,5,4,7,45,8,0,57,57,8,0,0,71,3,3,6,73,8,0,83,94,19,0,0,110,13,3,17,123,14,0,136,3008,388,81,50,3529,62,16,72,3605,170,0,3776,829,96,28,19,973,51,22,73,1045,235,6,1286,3,0,0,3,6,0,0,0,6,0,6,14,3840,491,108,72,4509,116,33,150,4657,405,11,5082
SED40006,139,10,3,13,156,39,0,196,1029,165,8,5,1207,31,12,41,1244,102,0,1349,1636,345,23,22,2024,62,12,74,2096,112,7,2209,161,19,23,0,205,9,0,9,210,7,0,216,24,0,0,18,43,3,3,5,46,3,4,54,2852,528,54,41,3479,97,27,122,3596,224,5,3834,53,19,0,3,72,26,0,33,100,6,0,110,88,38,0,0,126,10,0,10,135,14,4,151,143,55,0,3,200,43,0,40,236,21,4,262,2993,585,54,44,3671,140,24,165,3839,243,10,4093,880,218,24,19,1143,70,26,95,1232,405,0,1636,3,0,0,5,5,0,0,0,5,4,6,17,3877,803,71,69,4826,212,45,255,5081,648,22,5752
SED40007,203,8,0,11,216,26,0,239,1083,109,12,23,1232,40,8,44,1273,55,0,1327,2242,261,32,19,2553,45,5,59,2605,59,3,2664,187,20,32,0,234,0,0,0,234,15,0,246,15,3,0,17,30,0,0,0,30,0,0,30,3523,395,75,54,4048,84,10,98,4145,123,3,4275,35,4,3,0,41,11,0,11,48,0,0,48,85,20,4,0,107,13,3,15,121,3,0,126,120,20,8,0,149,22,3,25,168,3,0,172,3645,413,84,53,4194,110,12,122,4316,128,3,4444,768,132,13,9,926,30,0,36,957,122,4,1087,4,4,0,0,12,0,0,0,12,0,17,28,4412,550,97,69,5129,139,20,158,5288,249,23,5562
SED40008,152,7,0,5,154,41,0,191,893,181,15,13,1098,35,11,46,1144,87,0,1234,1582,271,14,11,1874,43,26,67,1939,97,0,2040,164,28,24,0,215,4,0,6,220,10,0,234,9,13,0,29,50,0,0,0,52,4,3,62,2649,492,56,48,3240,80,36,118,3361,209,3,3570,49,6,3,3,65,24,3,24,84,17,8,107,57,38,3,3,101,3,3,4,111,6,0,117,110,44,5,3,168,22,8,29,197,18,8,223,2760,537,61,56,3410,105,45,149,3554,229,4,3792,788,213,23,33,1063,81,32,111,1170,347,9,1522,15,0,0,5,24,0,0,0,24,0,28,46,3563,756,78,94,4489,189,72,258,4747,576,40,5361
SED40009,257,4,0,4,259,28,0,292,1468,224,29,3,1715,34,8,47,1766,86,0,1853,2614,385,42,17,3062,38,7,46,3111,54,0,3168,196,28,26,0,246,3,3,4,252,12,0,266,11,0,0,20,42,0,0,0,42,7,0,45,4289,636,94,46,5069,79,22,96,5163,165,0,5327,38,0,0,0,38,19,0,19,56,0,0,56,93,11,0,0,106,0,0,0,107,0,0,107,135,11,0,0,144,15,0,15,159,0,0,159,4423,651,97,46,5213,92,22,113,5323,165,0,5488,848,90,13,8,957,22,7,26,985,96,0,1085,7,0,0,0,6,0,0,0,6,0,3,10,5275,740,107,55,6176,116,25,144,6319,262,4,6584
SED40010,198,10,0,5,207,23,0,231,1132,150,15,6,1302,51,9,59,1361,64,0,1420,1929,282,12,14,2232,31,6,39,2273,44,0,2316,154,16,26,0,202,0,0,0,202,3,0,212,16,14,0,10,38,0,0,0,38,3,0,36,3233,454,52,33,3780,76,13,92,3870,113,0,3985,56,26,0,0,85,21,0,21,105,3,0,103,53,27,0,0,83,8,0,5,89,0,0,93,113,58,0,0,166,23,0,29,191,3,0,200,3344,509,54,33,3942,105,19,122,4070,122,0,4187,749,117,8,8,885,27,6,35,918,105,0,1016,3,0,0,4,9,3,0,3,12,3,3,16,4099,629,62,47,4839,130,27,157,4993,222,3,5221
SED40011,114,4,3,11,119,25,0,148,865,161,10,6,1042,29,8,35,1073,75,0,1154,1570,286,26,11,1891,39,12,48,1937,93,0,2035,158,23,28,5,217,6,0,5,222,5,0,224,33,4,0,10,50,0,0,0,50,3,0,53,2624,475,63,27,3193,69,14,86,3282,181,0,3460,30,14,3,0,49,15,3,20,65,5,0,71,66,10,0,4,79,11,4,11,90,0,0,90,88,22,10,4,128,26,5,31,158,5,0,164,2713,500,70,31,3319,100,20,116,3442,184,0,3629,731,171,22,17,933,44,9,54,991,316,0,1299,6,0,0,0,8,0,0,0,8,0,5,15,3447,671,91,48,4263,141,36,171,4432,501,4,4943
SED40012,142,11,3,13,157,71,0,231,1135,217,11,4,1374,41,7,48,1424,93,0,1511,1581,358,21,3,1958,45,3,44,2006,120,3,2129,125,31,28,3,181,3,0,3,182,4,0,189,19,7,0,20,53,0,0,0,50,6,0,57,2860,618,59,31,3570,85,8,98,3663,219,8,3883,79,23,7,0,104,44,0,42,150,14,0,163,94,20,0,10,126,16,0,18,144,21,0,163,179,40,7,10,231,59,3,63,294,40,0,329,3037,657,63,45,3801,144,12,156,3956,258,8,4215,1036,332,15,41,1427,149,41,196,1622,697,0,2324,20,0,0,8,25,0,0,0,25,3,12,47,4092,991,74,92,5256,295,54,350,5604,958,18,6579
SED40013,24,0,0,0,22,11,0,33,573,147,6,3,731,15,5,17,745,66,0,811,1390,347,46,4,1785,37,0,37,1824,85,0,1910,102,27,23,9,161,4,3,10,164,6,0,174,27,6,3,21,59,0,0,0,59,7,3,68,2083,528,79,40,2734,56,5,57,2793,166,5,2958,12,6,3,0,18,9,0,9,27,3,0,30,38,5,0,5,48,9,0,4,53,6,0,64,50,9,3,5,68,13,0,13,80,10,0,96,2138,534,83,44,2797,64,8,74,2873,178,5,3059,563,214,43,10,833,27,10,34,869,183,0,1052,3,0,0,0,3,0,0,0,3,0,9,13,2705,755,126,56,3638,91,21,111,3746,362,14,4124
SED40014,166,7,0,6,167,21,0,191,1230,159,15,0,1405,40,8,50,1454,97,0,1551,2596,259,60,9,2924,30,7,34,2961,74,5,3037,201,31,24,0,254,3,0,3,256,5,0,265,32,0,0,20,51,0,0,0,51,0,0,55,4057,453,98,31,4634,71,18,87,4727,171,5,4902,35,13,3,0,43,0,0,0,46,3,0,49,91,17,0,5,117,4,0,7,122,11,0,131,126,26,3,5,159,10,0,11,167,8,0,176,4184,478,99,33,4793,80,17,97,4891,180,5,5078,945,151,27,17,1143,30,15,44,1188,99,0,1288,6,0,0,0,6,0,0,0,6,0,3,8,5134,623,126,57,5945,109,29,144,6086,284,10,6379
SED40015,0,0,0,0,0,0,0,0,891,84,13,10,990,14,3,17,1007,56,0,1058,2119,262,38,21,2430,26,7,29,2468,68,3,2533,138,22,40,0,202,0,0,0,204,9,0,214,30,0,0,31,61,7,0,7,61,3,0,64,3178,364,93,58,3689,42,12,54,3735,137,3,3876,19,0,0,0,19,4,0,4,25,8,0,42,34,3,7,0,43,8,3,14,56,4,0,57,56,3,7,0,68,13,3,18,83,17,0,98,3230,370,98,58,3754,55,14,72,3822,146,8,3981,742,126,19,18,905,40,5,46,948,164,3,1113,11,0,0,0,12,0,0,0,12,0,45,61,3978,498,116,78,4671,96,22,111,4784,320,56,5153
SED40016,106,8,0,8,108,18,0,129,796,119,8,10,931,39,11,49,981,76,0,1060,1735,233,17,18,1995,35,0,43,2031,51,3,2086,145,19,10,4,181,0,0,4,184,0,0,182,24,3,0,8,37,0,0,0,34,0,0,34,2697,377,35,34,3137,80,11,92,3233,132,3,3366,49,14,0,0,67,12,3,14,81,10,0,89,81,9,0,0,92,4,4,11,98,13,0,108,131,24,4,0,156,14,10,24,180,20,0,195,2821,400,39,34,3298,96,24,117,3413,153,3,3566,897,206,29,18,1146,65,8,75,1222,176,11,1407,3,0,0,0,3,0,0,0,3,0,20,18,3727,603,63,57,4442,160,24,192,4633,327,34,4993
