SED_CODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
SED52105,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,413,41,14,10,481,20,0,18,499,29,0,525,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,11,3,0,3,15,0,0,15,6,3,0,0,14,3,0,3,18,0,0,18,419,44,17,10,493,21,0,23,516,29,0,543,73,14,3,0,90,3,0,4,94,15,0,106,0,0,0,0,0,0,0,0,0,0,0,3,492,63,21,10,581,26,0,26,605,43,3,651,103,13,0,0,117,4,0,4,122,4,0,127,112,24,3,0,141,3,0,3,148,5,0,154,3,0,3,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,3,224,41,10,3,272,3,0,3,279,16,0,293,4,0,0,0,4,0,0,0,4,0,0,4,4,0,3,0,3,3,0,3
SED52201,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,4,0,0,0,4,0,0,4,509,77,31,11,619,14,0,16,638,17,0,652,11,0,0,0,8,0,0,0,11,5,0,15,7,0,0,0,7,0,0,0,7,0,0,7,12,0,0,0,19,0,0,3,15,5,0,24,524,75,31,11,635,18,3,17,655,21,0,677,71,6,0,6,85,5,0,5,96,10,3,106,0,0,0,0,0,0,0,0,0,0,0,0,598,85,31,17,729,25,3,25,753,30,3,782,28,3,0,0,26,0,0,0,30,0,0,33,26,3,3,0,28,0,0,0,28,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,4,0,56,0,0,0,63,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED52304,4,3,3,0,8,0,0,0,8,0,0,8,5,0,0,9,13,0,0,0,13,0,0,19,772,109,11,13,913,31,10,41,951,46,0,996,14,3,0,0,10,5,4,7,21,3,0,21,17,5,0,0,21,3,0,3,25,3,0,30,27,6,0,0,38,10,4,8,43,9,0,55,799,116,13,16,946,37,8,49,996,53,0,1046,159,44,10,3,218,14,3,14,232,71,0,308,0,0,0,3,3,0,0,0,3,0,3,5,953,161,26,26,1167,47,17,64,1227,129,9,1363,164,19,4,7,188,6,0,6,200,14,0,215,159,34,6,3,209,3,0,4,209,17,0,224,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,6,0,0,0,6,0,0,8,327,62,9,11,406,5,3,10,420,30,0,445,8,0,0,0,8,3,0,4,18,0,0,18,9,5,0,0,12,0,0,0
SED52402,5,0,0,0,5,3,0,3,4,0,0,4,0,0,0,5,5,0,0,0,5,0,0,8,379,69,5,12,463,29,3,25,487,36,0,525,14,0,0,0,13,0,0,0,18,3,0,20,14,4,0,0,18,3,0,3,19,0,0,23,26,7,0,0,33,8,0,6,36,7,0,45,400,73,5,12,495,35,3,33,528,39,0,565,141,21,0,7,172,16,0,17,194,61,0,250,0,0,0,0,0,0,0,0,0,0,0,0,550,88,7,21,663,49,7,58,718,105,0,820,100,10,7,0,112,10,0,14,125,6,0,134,84,18,0,0,108,9,0,9,108,14,0,119,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,4,5,0,0,0,5,0,0,5,184,29,10,9,224,18,0,18,244,18,0,264,3,3,0,0,8,0,0,0,9,0,0,7,7,0,0,0,7,0,0,0
SED52504,9,0,4,0,8,0,0,0,8,0,0,10,3,0,0,4,8,0,0,0,8,0,0,8,643,68,15,6,734,20,4,23,753,31,0,789,14,0,0,0,12,4,0,4,20,0,0,20,19,0,0,0,21,3,0,3,22,3,0,24,29,7,0,0,33,8,0,8,40,3,0,47,666,76,17,5,766,29,4,28,799,33,0,833,114,9,0,0,125,4,0,4,131,13,0,146,0,0,0,0,0,0,0,0,0,0,0,0,784,85,19,5,892,30,3,31,928,47,0,974,131,12,4,0,151,5,4,8,157,8,0,161,196,20,6,4,220,11,0,11,229,9,0,247,4,4,0,0,11,0,0,0,11,3,0,13,3,0,0,3,4,0,0,0,3,0,0,3,333,34,7,6,382,15,4,22,400,19,0,423,9,0,0,0,5,0,0,0,10,0,0,10,8,4,0,0,14,0,0,0
SED52605,9,0,3,0,9,3,0,3,17,0,0,15,3,0,0,5,11,0,0,0,11,3,0,11,738,79,5,13,828,43,6,46,877,35,0,912,14,0,0,0,10,3,0,3,12,0,0,17,13,0,0,0,13,0,0,0,13,4,0,18,26,0,0,0,29,3,0,3,27,5,0,32,761,79,6,13,859,40,6,50,906,36,0,941,140,16,4,4,168,10,4,16,183,11,0,191,0,0,0,0,0,0,0,0,0,0,0,0,903,96,18,15,1025,54,5,64,1086,48,0,1141,169,17,4,0,191,12,0,12,201,10,0,207,147,24,0,0,169,7,0,7,179,6,0,188,9,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,327,38,3,0,376,17,0,17,396,16,0,409,8,0,0,0,8,0,0,0,4,0,0,4,13,0,0,0,13,0,0,0
SED52704,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,5,16,0,0,0,15,0,0,18,522,55,7,15,598,24,0,30,630,15,0,643,3,0,0,0,3,0,0,0,3,0,0,7,14,3,0,0,10,0,0,0,13,0,0,13,15,3,0,0,22,0,0,0,23,0,0,26,537,59,7,15,621,30,0,28,647,18,0,668,92,10,0,8,108,8,0,8,116,14,0,130,0,0,0,0,0,0,0,0,0,0,0,0,632,65,8,20,729,31,0,34,767,35,0,802,112,15,0,0,135,7,0,7,139,5,0,145,86,10,0,0,97,3,0,3,102,7,0,103,0,3,4,0,3,0,0,0,3,0,0,3,4,0,0,6,13,0,0,0,13,0,0,13,201,29,3,11,240,9,0,9,250,8,0,266,10,0,0,0,10,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0
SED52802,10,0,5,0,11,0,0,0,11,0,0,11,7,0,0,3,6,0,0,0,9,0,0,13,545,78,24,9,649,11,0,16,669,25,3,689,15,0,0,0,15,3,0,3,24,0,0,21,19,0,0,0,21,6,0,6,27,0,0,23,37,0,0,0,40,4,0,4,47,3,0,52,576,78,19,8,691,23,0,20,714,26,3,741,161,21,6,3,190,10,0,10,196,26,0,225,0,0,0,0,0,0,0,0,0,0,0,0,737,103,31,8,877,26,0,33,911,53,3,963,88,11,3,0,105,4,0,4,104,5,0,114,126,23,3,0,149,0,0,3,150,8,0,155,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,221,34,7,0,258,8,0,13,272,10,0,281,8,0,0,0,8,0,0,0,8,3,0,12,8,0,0,0,8,0,0,0
SED52903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,12,0,0,0,11,0,0,10,5,3,0,0,8,0,0,0,4,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,17,3,0,4,15,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED53003,0,0,9,0,9,0,0,0,9,0,0,9,3,0,0,7,9,0,0,0,9,4,0,11,190,33,10,8,237,3,0,3,243,18,0,258,3,0,0,0,3,3,0,10,9,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,10,11,3,0,15,192,33,8,8,244,10,0,13,253,18,0,275,19,3,0,3,28,17,0,17,48,49,0,93,0,0,0,0,0,0,0,0,0,0,0,6,215,34,11,9,276,25,0,28,305,67,0,370,8,0,0,0,8,0,0,0,9,0,0,11,0,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,17,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED53104,16,0,4,0,24,0,0,0,24,0,0,24,3,0,0,0,3,0,0,0,3,3,0,4,605,57,13,5,684,25,0,25,713,25,0,733,6,0,0,0,8,0,0,0,10,0,0,14,7,4,0,0,17,4,0,4,15,0,0,17,12,5,0,0,20,4,0,4,27,3,0,26,620,65,13,5,710,24,0,32,737,25,0,760,101,13,3,0,116,3,0,8,126,8,0,129,3,0,0,0,4,0,0,0,4,0,0,4,730,78,15,11,829,27,5,36,861,29,0,897,120,16,0,0,136,3,0,3,137,12,0,150,147,13,0,0,166,7,0,7,170,3,0,176,7,0,5,0,11,0,0,0,14,0,0,14,3,0,0,0,3,0,0,0,3,3,0,4,273,31,3,4,314,6,0,6,323,15,0,338,3,0,0,0,3,0,0,0,8,0,0,5,4,3,0,0,3,0,0,0
SED53205,9,0,6,0,15,0,0,0,15,0,0,18,3,0,0,8,13,0,0,0,13,3,4,16,629,81,17,10,743,34,4,35,773,57,3,835,19,0,3,0,28,9,0,9,33,3,0,38,29,7,0,0,32,6,0,6,37,0,0,38,47,6,3,0,64,12,0,12,73,3,0,79,673,92,19,14,803,46,4,46,845,61,3,912,216,40,3,7,262,14,0,14,278,29,0,307,3,0,0,0,3,0,0,0,3,0,0,4,891,132,24,22,1069,54,4,61,1129,91,3,1220,110,13,4,0,127,9,0,9,135,7,0,141,87,16,0,0,110,6,0,6,110,11,0,123,4,0,3,0,4,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,199,26,8,6,242,16,0,13,253,17,0,275,13,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,7,3,0,3
SED53306,9,0,0,0,10,0,0,0,15,0,0,15,0,0,0,5,6,0,0,0,6,4,0,10,426,52,13,5,491,21,3,25,519,31,0,550,5,4,0,3,18,3,0,4,20,5,0,20,21,0,0,0,20,3,0,3,23,3,0,28,23,4,3,4,32,9,0,9,41,8,0,47,456,55,15,5,530,29,6,30,558,36,0,595,93,13,10,5,115,10,0,10,129,31,0,158,0,0,0,0,0,0,0,0,0,0,0,0,544,64,26,13,642,37,6,47,692,62,4,753,71,3,0,0,77,0,0,0,79,4,0,82,63,5,0,0,72,6,0,6,77,5,0,85,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,138,11,3,3,154,4,0,4,165,8,0,173,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,6,0,0,0
SED53402,4,0,3,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,370,57,8,3,434,8,3,9,446,22,0,467,14,0,0,0,14,0,0,0,14,3,0,17,5,3,0,0,7,0,0,0,7,5,0,12,21,3,0,0,22,0,0,0,22,6,0,27,388,55,8,3,459,8,3,9,468,29,0,498,48,7,0,0,59,0,0,0,58,18,0,81,0,0,0,0,0,0,0,0,0,0,0,0,432,65,8,3,512,9,3,15,530,49,0,575,114,4,0,0,120,4,0,4,120,6,0,129,91,20,0,0,109,0,0,0,113,8,0,121,9,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,216,25,3,0,241,5,0,5,250,10,0,261,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0
SED53502,4,0,0,0,12,0,0,0,12,0,0,14,8,0,0,3,13,0,0,0,13,0,0,13,462,54,13,14,538,17,3,23,559,20,0,583,3,0,0,0,3,3,0,3,5,3,0,9,11,3,0,0,12,0,0,0,13,0,0,13,17,3,0,0,19,3,0,0,22,3,0,25,478,57,15,14,555,25,3,27,585,26,0,608,88,13,7,9,116,10,0,11,120,24,0,147,0,0,0,0,0,0,0,0,0,0,3,4,569,69,20,16,668,32,3,33,709,52,3,760,83,3,0,0,86,0,0,3,86,3,0,96,74,13,0,0,86,3,0,3,89,6,0,101,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,153,17,4,0,182,4,0,3,188,11,0,202,3,0,0,0,9,0,0,0,9,0,0,9,3,0,0,0,3,0,0,0
SED53602,5,3,0,0,9,0,0,0,9,0,0,11,0,0,0,10,11,0,0,0,18,0,0,18,438,91,3,9,547,16,3,22,563,68,0,632,13,10,0,0,24,0,0,0,25,0,0,30,9,0,0,0,13,0,3,4,15,4,0,22,23,7,3,0,38,3,3,7,40,9,0,48,461,98,9,16,581,15,10,23,603,76,0,678,124,48,6,7,180,16,6,26,206,114,0,325,0,0,0,6,8,0,0,0,8,0,0,8,589,148,7,27,770,33,18,51,822,193,0,1013,119,11,0,0,130,5,0,5,138,15,0,147,110,26,0,0,139,4,3,4,145,22,0,165,3,0,4,0,6,0,0,0,6,0,0,6,0,5,0,5,10,0,0,0,10,0,0,10,233,47,3,8,290,8,3,13,302,34,0,333,13,0,0,0,14,0,0,5,16,0,0,16,5,0,0,0,9,0,0,0
SED53701,8,0,3,0,10,0,0,0,10,0,0,10,0,0,0,6,9,0,0,0,9,0,0,5,313,49,25,8,394,13,0,9,411,22,0,433,3,5,0,0,6,0,0,0,7,3,0,6,0,0,0,3,3,0,3,3,8,0,0,6,4,3,0,3,10,0,3,3,13,3,0,15,319,50,25,15,407,11,4,14,422,27,0,447,77,12,5,0,93,3,0,3,100,22,0,120,0,0,0,0,0,0,0,0,0,0,0,0,395,61,31,11,502,15,4,14,519,47,0,561,30,0,4,0,29,0,0,0,29,0,0,35,22,10,4,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,53,11,8,3,74,0,0,0,74,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED53802,4,0,0,0,4,4,0,4,10,0,0,10,7,0,0,0,3,0,0,0,3,0,0,10,407,64,3,3,477,16,3,19,495,25,0,517,0,0,0,0,0,0,0,0,8,3,0,10,22,5,0,0,24,6,0,6,26,0,0,31,22,5,0,0,26,8,0,8,33,3,0,40,422,70,3,3,501,22,3,28,525,26,0,558,84,21,3,3,111,4,4,14,126,41,0,170,0,0,0,0,0,0,0,0,0,0,0,0,510,92,4,9,611,31,10,40,653,70,5,726,118,17,0,0,138,3,0,3,145,10,0,148,99,21,0,3,120,6,0,6,125,16,0,144,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,4,224,41,5,3,268,8,0,10,282,21,0,305,3,0,0,0,3,0,0,0,3,0,0,4,6,3,0,0,9,0,0,0
SED53902,9,0,0,0,12,0,0,0,12,0,0,12,10,0,0,3,13,0,0,0,13,0,0,11,457,62,8,8,538,25,0,25,558,25,0,588,12,0,0,0,12,3,0,3,12,0,0,12,7,4,0,0,10,0,0,0,10,0,0,10,16,4,0,0,14,3,0,3,18,0,0,19,476,64,8,8,556,29,0,26,578,23,0,608,81,12,0,0,91,6,0,6,97,16,0,115,0,0,0,0,0,0,0,0,0,0,0,0,555,76,8,8,641,33,0,35,675,39,0,720,125,23,0,0,149,3,0,3,149,3,0,154,134,24,3,0,159,0,0,3,160,4,0,167,3,0,3,0,4,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,3,0,0,4,257,49,6,3,315,7,0,6,323,15,0,331,3,0,0,0,6,0,0,0,8,0,0,8,3,0,0,0,4,0,0,0
SED54006,10,0,0,0,6,0,0,0,6,0,0,6,0,0,0,4,8,0,0,0,8,0,0,7,562,55,10,7,635,21,3,24,663,24,0,689,7,0,0,0,14,3,0,3,12,0,0,18,15,0,0,0,13,0,0,3,18,0,0,21,20,0,3,0,25,3,0,4,36,0,0,35,580,55,16,10,664,19,8,27,695,26,0,725,116,10,6,7,136,6,0,11,146,20,0,157,0,0,0,0,0,0,0,0,0,0,0,4,698,61,20,14,799,34,4,38,841,43,0,886,50,3,0,0,57,0,0,0,52,4,0,55,54,5,4,0,62,3,0,3,68,4,0,72,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,104,7,6,0,123,5,0,5,128,10,0,136,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
SED54104,8,0,0,0,8,0,0,0,10,0,0,8,0,7,0,0,11,0,0,0,11,0,0,11,518,54,3,5,578,18,4,27,601,36,0,642,0,0,0,0,4,3,0,3,10,0,0,10,9,5,0,0,13,0,0,0,13,0,0,13,13,4,0,0,19,3,0,3,21,0,0,21,532,60,3,5,594,25,4,31,622,36,0,659,157,9,0,0,169,7,0,7,168,12,0,178,0,0,0,0,3,0,0,0,3,0,0,3,683,73,3,5,759,27,4,34,795,45,0,846,115,16,0,0,131,3,0,3,135,17,0,156,156,32,0,0,189,0,0,4,193,3,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,267,48,0,4,326,9,0,6,332,22,0,351,5,0,0,0,7,0,0,0,7,0,0,7,4,3,0,0,7,0,0,0
SED54203,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,115,16,10,3,140,0,0,0,143,7,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,115,20,10,3,141,5,0,5,148,7,0,157,16,3,0,0,19,3,0,3,22,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,130,19,11,3,159,8,0,8,169,17,0,189,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED54304,7,3,8,0,21,0,0,0,21,0,0,20,11,0,0,5,17,0,0,0,17,0,0,12,1007,101,21,11,1134,34,5,37,1174,33,0,1205,13,0,0,0,15,6,0,6,22,0,0,25,31,7,0,0,39,4,0,4,42,0,0,44,46,5,0,0,53,11,0,11,60,0,0,64,1049,105,22,15,1189,41,5,45,1232,38,0,1274,167,14,5,3,187,8,3,8,196,13,0,210,0,0,0,0,3,0,0,0,3,0,3,9,1222,120,32,15,1383,44,7,52,1436,49,4,1485,264,19,0,0,281,4,0,4,287,8,0,294,224,26,5,0,257,6,0,6,263,13,0,277,6,0,3,0,12,0,0,0,12,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,490,50,12,0,555,11,0,9,566,21,0,584,8,3,0,0,13,4,0,4,18,3,0,21,14,0,4,0,18,3,0,5
SED54404,8,3,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,297,34,8,3,348,4,4,10,360,18,0,372,3,0,0,0,3,3,0,3,7,0,0,7,0,0,0,0,4,0,0,0,8,0,0,7,10,0,0,0,8,3,0,3,11,0,0,14,305,36,13,3,353,7,4,16,373,20,0,389,49,4,4,0,56,0,0,0,59,16,0,72,0,0,0,0,0,0,0,0,0,0,0,0,356,47,13,4,413,10,4,14,432,30,0,466,95,4,0,0,105,5,3,12,114,9,0,117,58,18,0,0,81,0,0,0,77,8,0,86,6,0,4,0,8,0,0,0,8,0,0,8,0,0,0,0,0,3,0,3,5,0,0,5,157,21,5,0,189,9,3,16,201,11,0,215,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,0,4
SED54503,9,3,3,0,12,0,0,0,12,0,0,10,0,0,0,4,12,0,0,0,10,0,0,13,495,38,13,11,557,7,0,7,568,12,0,578,16,3,0,0,17,6,0,6,23,0,0,23,4,0,5,0,7,3,0,3,14,0,0,19,20,4,5,0,24,16,0,16,42,0,0,43,514,43,11,11,582,25,0,25,606,11,0,619,72,5,5,10,88,4,0,4,94,19,3,116,7,0,0,0,4,0,0,0,4,0,7,12,588,51,18,22,679,26,0,26,707,31,8,749,13,0,0,0,12,0,0,0,13,0,0,13,7,0,0,0,9,0,0,0,9,0,0,9,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
