SED_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
SED55206,1386,38,3,1425,17,0,0,0,16,0,0,0,20,3,0,23,36,5,0,0,40,4,0,4,44,9,0,55,48,9,0,0,61,8,0,8,65,12,0,75,1158,190,56,20,1426,21,6,24,1456,49,3,1503,334,67,20,7,426,19,3,23,448,36,0,485,4,0,0,0,3,0,0,0,3,0,3,11,1494,254,76,26,1855,41,8,51,1905,80,7,1998,214,33,0,3,258,9,0,7,266,3,0,271,418,74,21,10,528,10,0,10,537,14,3,555,8,3,3,0,19,0,0,0,19,0,0,20,3,0,0,3,7,0,0,0,7,0,0,7,651,116,22,10,805,15,0,15,820,24,0,844,3,0,0,0,5,4,0,4,9,3,0,13,9,8,0,0,19,0,0,3,20,4,0,26,17,4,0,0,25,3,0,3,26,3,0,34,669,126,22,10,829,21,0,24,852,26,0,882,132,23,11,0
SED55305,903,32,3,932,10,0,0,0,15,12,3,17,32,0,0,38,35,8,0,0,44,4,3,5,54,3,0,58,45,9,0,0,63,17,7,24,88,3,0,88,785,119,8,5,916,60,10,70,985,30,3,1023,303,53,12,3,371,34,3,34,407,51,3,461,3,0,0,0,8,0,0,0,8,0,0,8,1090,175,18,11,1294,86,15,99,1396,88,7,1491,145,17,3,0,165,5,0,5,175,11,0,180,227,34,0,3,265,9,0,8,276,7,0,287,6,5,0,0,11,0,0,0,11,0,0,11,0,0,0,0,3,0,0,0,3,0,0,3,384,56,3,3,443,16,0,20,459,20,0,481,5,0,0,0,5,3,0,3,7,0,0,7,7,8,0,0,13,3,0,3,16,0,0,18,11,9,0,0,18,10,0,10,23,6,0,26,392,64,0,3,460,22,0,23,483,23,0,507,104,16,0,0
SED55401,1138,27,3,1162,5,0,0,0,8,5,0,5,10,7,0,17,21,0,0,0,21,0,0,0,19,0,0,25,26,0,0,0,25,5,0,4,34,3,0,39,994,100,38,12,1147,19,9,22,1171,32,3,1200,319,33,11,7,366,23,3,23,390,55,5,452,7,0,0,0,7,0,0,0,7,0,7,17,1317,138,50,18,1517,43,7,48,1565,86,12,1665,171,19,3,0,193,3,0,3,193,10,0,199,341,42,4,0,385,4,0,4,394,14,0,406,13,0,5,0,18,0,0,0,18,0,0,16,3,0,0,6,10,0,0,0,10,0,0,10,530,60,8,6,603,7,0,13,608,16,0,633,0,0,0,0,3,3,0,3,5,0,0,6,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,6,3,0,9,10,0,0,12,528,55,8,8,608,13,0,17,623,21,0,641,117,12,0,6
SED55504,1889,41,3,1936,21,4,0,0,24,8,4,12,33,3,0,40,85,3,0,0,88,7,0,6,96,3,0,101,109,3,0,0,116,11,3,18,136,6,0,137,1715,197,40,29,1975,39,6,47,2025,47,3,2071,571,58,27,19,677,27,0,33,705,53,0,755,3,0,0,0,3,0,0,0,3,0,7,11,2290,255,68,46,2649,74,8,81,2729,101,7,2833,310,43,3,0,355,7,0,13,367,16,0,380,529,62,7,6,604,19,0,18,620,19,0,638,16,3,6,0,31,0,0,0,31,0,0,28,3,0,0,8,6,0,0,0,6,0,0,6,858,108,21,15,997,25,3,25,1027,33,0,1058,27,0,0,0,27,3,0,3,28,0,0,28,37,0,0,3,44,3,0,3,45,0,0,45,59,0,0,3,65,4,0,5,73,0,0,73,914,104,24,19,1062,27,3,36,1099,33,0,1129,225,14,3,5
SED55605,2110,80,3,2194,53,3,0,0,56,13,0,13,71,4,0,70,129,11,13,4,155,12,0,12,165,4,0,171,182,11,11,6,211,23,0,23,234,10,0,242,1988,159,70,18,2235,101,8,104,2341,92,3,2433,949,73,40,21,1078,52,0,52,1131,70,4,1205,0,0,0,3,3,0,0,0,3,0,6,3,2938,235,109,37,3320,152,4,159,3474,167,10,3647,413,31,8,0,452,14,5,19,468,21,0,490,674,51,17,11,752,20,4,27,781,21,0,801,23,4,3,0,31,0,0,0,28,3,0,29,5,0,0,5,12,0,0,0,12,0,0,12,1108,85,35,19,1241,37,10,47,1295,47,0,1336,46,3,0,0,46,9,0,9,54,0,0,57,61,3,3,0,63,8,0,11,76,7,0,80,104,6,3,0,114,12,0,16,129,5,0,131,1215,90,37,16,1358,56,11,66,1420,47,0,1472,378,30,23,11
SED55706,1182,55,0,1235,10,0,0,0,10,0,0,0,10,7,0,12,16,3,0,0,23,7,0,6,26,6,0,34,23,4,4,0,35,7,0,6,37,8,0,48,938,175,46,23,1178,22,10,33,1217,63,0,1278,299,53,30,8,395,15,0,16,417,47,0,464,0,4,0,0,0,0,0,0,0,0,6,12,1235,237,75,33,1583,45,15,53,1633,112,5,1752,191,41,9,0,237,3,4,4,244,8,0,249,380,94,3,3,481,10,0,11,492,30,3,524,9,0,4,0,10,0,0,0,10,0,0,10,6,0,0,7,13,0,0,0,13,0,0,13,585,131,15,7,739,13,7,20,758,31,4,800,3,4,0,0,7,0,0,0,7,3,0,10,13,5,0,0,16,4,0,4,18,0,0,24,14,3,0,0,19,4,0,4,26,7,0,28,599,135,19,7,760,17,7,22,786,41,4,825,119,21,17,4
SED55802,1954,69,12,2029,42,4,0,0,45,18,0,18,61,4,0,69,88,12,3,0,107,3,0,3,111,3,0,114,126,18,3,0,150,18,0,18,170,4,0,178,1751,212,50,29,2049,66,9,74,2121,69,12,2208,683,107,17,35,848,43,10,57,900,136,3,1035,0,0,0,5,5,0,0,0,5,0,17,21,2438,323,73,67,2900,113,18,130,3033,203,25,3266,360,48,4,0,408,14,7,20,428,21,0,448,530,72,9,3,617,17,3,22,634,19,0,662,18,0,6,0,27,0,0,0,27,0,0,26,8,0,0,6,19,0,0,0,19,4,0,23,916,114,20,16,1063,31,7,42,1104,52,0,1156,19,0,0,0,19,9,0,7,24,0,0,28,48,8,3,0,58,0,0,0,63,4,0,65,69,8,3,0,78,9,3,9,85,9,0,96,985,122,23,14,1143,40,7,54,1195,59,3,1254,334,47,13,19
SED55905,948,39,0,986,3,8,0,0,11,0,0,0,11,0,0,11,42,4,0,0,42,6,3,8,52,0,0,48,42,7,0,0,57,6,3,8,63,0,0,59,836,109,21,7,978,26,3,32,1008,43,0,1046,270,25,7,0,306,19,3,21,331,51,0,377,0,0,0,0,0,0,0,0,0,0,3,3,1108,133,33,8,1286,45,5,50,1336,89,3,1429,150,20,3,0,169,5,5,7,180,13,0,191,321,36,6,0,373,10,0,9,382,5,0,386,8,0,0,0,8,0,0,0,11,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,477,58,19,6,557,13,3,14,571,22,0,589,6,0,0,0,13,0,0,3,13,4,0,15,14,3,0,0,22,0,0,0,22,0,0,19,24,5,0,0,31,0,0,3,36,6,0,39,501,63,19,6,587,17,7,18,606,25,0,628,120,10,3,0
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,275,19,0,288,3,0,0,0,3,6,0,6,11,0,0,12,9,4,0,0,12,3,0,3,19,0,0,17,11,4,0,0,14,7,0,7,28,6,0,30,239,46,9,4,293,7,3,10,304,21,0,320,98,10,3,9,115,9,3,7,128,20,0,150,4,0,0,0,4,0,0,0,4,0,0,4,342,51,6,9,409,19,5,18,429,41,0,474,37,13,0,0,48,0,0,0,48,5,0,54,103,13,3,0,118,0,0,0,120,4,0,128,6,0,0,0,6,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,148,21,3,0,178,0,0,0,175,15,0,190,0,0,0,0,0,4,0,4,5,0,0,5,0,0,0,0,3,0,0,0,3,3,0,5,5,3,0,0,4,4,0,4,5,3,0,9,152,28,3,0,179,3,0,3,187,17,0,203,39,4,0,3
SED60106,1003,27,0,1027,3,0,0,0,5,0,0,0,4,7,0,6,18,7,0,0,28,0,0,0,28,0,0,28,24,9,0,0,29,0,0,0,30,7,0,36,863,122,13,13,1015,16,3,15,1032,30,0,1065,223,33,5,4,264,5,0,10,270,76,4,348,0,0,0,0,3,0,0,0,3,0,3,10,1091,159,20,18,1279,18,3,26,1303,108,7,1417,168,21,0,0,191,3,0,3,196,7,3,205,335,34,0,0,376,3,0,4,383,14,0,401,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,4,0,0,0,4,0,0,4,518,53,5,4,583,5,0,5,591,22,4,614,0,0,0,0,0,4,0,4,4,0,0,5,8,0,0,0,12,0,0,0,12,0,0,13,8,0,0,0,12,4,0,4,18,5,0,21,531,53,5,4,592,11,0,12,605,28,4,631,88,16,0,6
SED60112,761,42,0,805,0,0,0,0,0,0,0,0,3,0,0,3,22,0,0,0,24,3,0,3,25,3,0,31,26,0,0,0,24,5,0,5,26,3,0,33,651,102,9,6,773,16,3,21,796,45,0,842,162,19,0,6,185,10,0,10,197,29,0,230,0,0,0,0,0,0,0,0,0,0,0,3,812,121,9,10,963,27,3,34,990,75,0,1071,131,31,5,0,162,6,0,6,172,11,0,176,253,29,0,3,286,3,3,7,293,5,0,300,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,5,0,0,0,5,0,0,5,389,62,7,8,464,11,3,12,478,12,0,495,3,0,0,0,3,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,13,0,0,14,14,0,0,0,16,0,0,0,15,0,0,18,400,63,7,8,475,11,3,16,493,19,0,511,91,4,3,0
SED60115,659,64,0,729,12,0,0,0,12,6,0,6,16,3,0,22,11,5,0,0,18,3,4,6,24,3,0,26,24,5,0,0,25,12,6,13,43,6,0,50,558,85,6,10,662,37,10,44,700,77,0,780,230,74,8,22,332,30,12,40,377,105,0,481,8,0,0,0,9,0,0,0,9,0,0,8,793,159,13,36,1003,67,14,82,1084,180,3,1269,100,14,0,3,118,0,3,3,118,7,0,128,213,29,0,0,249,4,0,12,255,20,0,273,3,3,0,0,6,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,317,46,0,6,372,4,8,12,385,30,0,419,5,0,0,0,10,0,0,0,12,0,0,12,9,0,0,0,10,0,0,3,8,4,0,13,14,0,0,0,15,3,0,4,18,4,0,26,331,44,0,9,389,13,6,18,409,37,0,439,102,22,3,3
SED60207,814,28,3,849,5,0,0,0,4,7,0,7,8,0,0,13,15,3,3,0,14,3,0,3,21,3,0,19,14,4,0,0,20,7,0,7,30,0,0,33,692,94,22,10,818,20,3,22,840,37,3,882,233,47,13,9,303,23,0,26,326,76,6,408,3,0,0,3,6,0,0,0,6,0,3,4,932,143,33,21,1124,46,7,47,1169,110,12,1293,140,23,3,0,166,3,0,4,173,4,0,181,272,40,3,3,317,7,0,7,323,8,0,334,13,0,3,0,9,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,428,65,6,3,503,8,0,11,512,19,0,534,6,0,0,0,6,3,0,3,9,0,0,8,13,0,0,0,12,0,0,3,13,0,0,13,13,0,0,0,17,3,0,5,26,0,0,26,443,67,5,3,521,16,3,19,535,16,0,556,89,23,3,7
SED60208,737,49,3,789,9,3,0,0,15,5,0,5,26,0,0,28,22,0,0,0,22,9,0,13,37,0,0,36,32,3,0,0,44,13,0,19,60,3,0,63,648,91,16,6,768,31,0,35,798,53,3,851,197,51,6,0,259,16,3,19,278,57,0,337,8,0,0,0,9,0,0,0,9,0,3,11,848,141,30,12,1030,51,3,57,1081,106,3,1194,122,26,9,0,158,9,0,6,170,9,0,174,253,39,8,5,300,15,6,15,318,20,0,334,13,0,4,0,14,0,0,0,18,3,0,24,10,0,0,3,13,0,0,0,13,0,0,13,394,66,18,7,487,21,4,25,513,33,0,543,4,3,0,0,7,3,0,3,12,3,0,14,10,0,0,0,10,5,3,3,21,0,0,21,20,3,0,0,22,5,3,12,32,3,0,35,417,62,18,7,509,32,5,40,547,35,0,578,97,23,4,0
SED60209,922,49,3,967,4,0,3,0,13,10,0,10,20,0,0,20,15,3,0,0,18,0,0,0,17,4,0,20,18,3,5,0,28,12,0,12,40,4,0,44,768,90,27,24,913,41,3,50,960,51,3,1012,275,47,19,9,348,24,3,25,373,86,3,465,0,0,0,0,0,0,0,0,0,0,0,0,1042,136,44,35,1259,66,11,76,1336,136,10,1481,175,25,0,3,207,4,0,3,205,7,0,220,257,36,7,0,301,13,0,11,310,13,0,320,7,0,3,0,13,0,0,0,13,0,0,11,0,0,0,5,3,0,0,0,3,0,0,3,442,59,6,7,516,14,0,18,536,20,0,553,3,0,0,0,5,0,0,0,13,0,0,11,6,0,0,0,13,0,0,0,13,0,0,15,11,4,0,3,21,0,0,0,22,6,0,23,453,64,11,14,535,18,0,15,553,28,0,579,108,18,3,3
SED60214,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0
SED60302,305,9,0,316,3,3,0,0,8,0,0,0,8,0,0,8,4,0,0,0,9,0,0,0,9,0,0,9,6,3,0,0,10,0,0,0,11,0,0,11,266,31,8,5,315,4,0,7,321,9,0,334,64,18,0,0,83,0,0,3,81,15,0,95,0,0,0,0,0,0,0,0,0,0,0,0,328,41,8,6,394,6,3,10,399,29,0,426,46,0,0,0,48,0,0,0,46,0,0,48,114,10,0,0,124,0,0,0,124,0,0,127,3,0,0,0,3,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,162,11,0,0,176,0,0,0,179,6,0,181,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,3,161,14,0,0,176,0,0,0,181,6,0,185,25,6,0,0
SED60303,750,57,0,808,10,0,0,0,10,0,0,4,11,0,0,14,25,3,0,0,29,0,0,3,31,5,0,35,38,5,0,0,39,4,3,8,43,4,0,46,604,136,14,11,764,21,4,28,792,59,0,856,178,49,4,3,234,19,5,29,262,124,0,389,0,0,0,0,0,0,0,3,3,4,0,3,785,182,19,20,1002,42,9,59,1058,190,0,1246,120,17,5,3,143,3,0,8,149,16,0,160,219,46,3,4,269,0,0,4,270,17,0,288,3,0,0,0,3,0,0,0,4,3,0,7,3,0,0,0,6,0,0,0,6,7,0,13,345,59,9,9,421,6,0,7,433,38,0,465,5,3,0,0,10,0,0,3,14,0,0,13,10,0,0,0,10,0,0,0,13,0,0,10,17,3,0,0,22,3,0,6,20,3,0,23,363,63,9,9,445,9,3,11,456,39,0,496,95,28,6,3
SED60304,977,42,0,1021,5,0,0,3,5,0,0,0,5,0,0,5,10,0,0,0,10,0,0,0,12,0,0,12,18,0,0,3,19,0,0,0,23,0,0,23,769,192,7,12,975,12,4,16,996,42,0,1036,155,16,0,0,169,12,0,16,180,29,0,210,3,0,0,0,3,0,0,0,3,0,0,3,921,208,8,11,1151,24,5,32,1180,71,0,1251,178,31,0,3,207,6,0,6,212,12,0,217,270,51,4,0,318,0,0,4,325,19,0,338,6,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,3,0,0,0,3,4,0,4,456,74,3,7,539,4,0,7,543,28,0,573,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,0,0,7,0,0,7,4,0,0,3,5,0,0,0,8,0,0,8,455,77,3,9,542,5,0,5,552,28,0,583,61,11,0,0
SED60305,9,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,3,0,12,7,0,0,0,7,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,7,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,8,0,0,8,3,0,0,0
SED60310,750,33,3,792,6,0,0,0,5,0,0,0,5,0,0,8,17,0,0,0,17,0,0,0,17,0,0,16,23,0,0,0,25,0,0,0,23,3,0,29,642,101,8,9,770,7,0,7,779,37,3,814,111,20,3,3,139,3,0,4,141,20,0,168,0,0,0,0,0,0,0,0,0,0,4,4,753,129,16,9,908,15,0,11,920,61,5,981,135,25,3,0,172,3,0,3,172,16,0,188,213,44,3,0,265,3,0,3,266,5,0,271,12,0,0,0,16,0,0,0,16,0,0,16,3,0,0,0,3,0,0,0,3,0,0,3,367,67,13,0,455,4,0,4,459,15,0,471,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,8,0,0,0,8,0,0,7,4,3,0,0,12,0,0,0,12,0,0,8,372,72,13,0,458,4,0,4,463,21,0,482,55,12,0,0
SED60402,142,6,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,14,0,0,140,0,0,0,146,6,0,149,24,9,0,0,25,0,0,0,25,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,146,19,0,0,166,0,0,3,174,7,0,175,24,9,0,0,29,0,0,0,28,3,0,32,33,3,3,0,43,0,0,0,43,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,10,3,0,67,0,0,0,71,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,3,0,70,0,0,0,72,3,0,73,8,3,0,0
SED60405,1201,57,0,1260,9,0,0,0,11,3,0,3,13,0,0,14,21,8,0,4,37,0,0,0,34,0,0,34,27,8,0,4,40,3,0,4,44,0,0,48,970,224,32,12,1231,10,4,21,1253,60,0,1309,271,65,7,4,351,9,3,13,361,71,0,436,6,0,0,0,8,0,0,0,8,0,8,10,1243,290,39,22,1589,20,10,33,1619,127,8,1755,187,36,3,0,226,3,0,5,226,18,0,244,366,79,7,8,456,0,8,8,462,26,0,493,6,5,3,0,13,0,0,0,13,0,0,15,7,0,0,0,5,0,0,0,5,0,0,10,566,118,14,8,704,3,3,12,709,46,0,758,8,0,0,0,7,3,0,3,12,3,0,11,13,0,0,0,16,0,0,0,16,0,0,13,17,0,0,0,21,3,0,3,26,3,0,27,583,119,14,8,722,5,6,15,737,49,0,788,127,28,5,3
